genus	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
Collimonas	0	0	0.0218087392381	0	0.0102248296628	0.0215885293938	0.00336769103268	0.0160241454597	0.023535013703	0.0847324339804	0.0204800093156	0	0.00459340927131	0.00201278126929	0.00549429389023	0.0156667382679	0	0.0124462579113	0.00685345410117	0.0178810069345	0	0	0.000477449380922	0.0179035317325	0.00642350472387
Collinsella	0	0	0.126725599979	0.253713715921	0.289523213921	0.266888716181	0.00153414588026	0.0173424886561	0.00312705609159	0.00391591312937	0	0.0841425254736	0.603893850147	0	0.165320821804	0.00370064373622	0.061575087304	0.00587986670758	0	0	0.032594154302	0.0515235388306	0.344898978189	0.0750025094975	0
Comamonas	0	0.00477422098119	0	0.0190609314458	0.0001321262780612	0.0351418872738	0	0	0.0140798601488	0.00336337249571	0.00658942914263	0	0.000416152145909	0	0	0	0	0	0	0.0163512053567	0	0	0.0030408826126	0.004133962532354	0
Conexibacter	0	0	0	0	0	0	0	0.000237632518791	0	0	0	0.000461179491875	0	0	0	0	0.000342380032744	0	0	0	0	0	7.78844957419e-05	0.000858980828928	0
Coprinopsis	0	0	0	0	0	3.36297219522e-05	0	0	0	0	0	8.10334536453e-05	3.46473151469e-05	0	0	0	6.01593024001e-05	0	0	0	0	3.54426719254e-05	0	0	0
Coprobacillus	7.55921902142e-05	0.00235524834212	0.00216063862655	0.0182841109662	0.41490620896	0.458568078783	0.000953269663147	0.0207824269036	0.0196734179079	0.0383232843076	0.00507249624981	0.00672216435141	0.0582021987165	0	0.00596671060385	0	0.0155954385121	0.00102756458109	0	0.00139856033144	0.00284807463987	0.0143332888235	0.0229887406055	0.0070427964703	0.00150724043593
Corallococcus	0	0	0.000748100263399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coriobacterium	0	0	0	0.0135737875893	0.000232107860342	0.000575297853707	0.00393161033122	0	0	0	0	0	0.0521580967598	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium	0.00041856896472	0.0342561646015	0.01252212795761	0.012907471782037	0.0017318589446094	0.006618116609162	0.003803375999904	0.100640981783599	0.13289622503455	0.03154555299892	0.01918260141331	0.01803425034362	0.004249446787507	0.05533598750491	0.022471846610343	0.01026464595145	0.026978557260303	0.04585897578593	0.02950218084637	0.0339805924843	0.030974598285731	0.01355847629391	0.0031147731702192	0.00625348338724	0.004798674016244
Coxiella	0	0	0	0	0.00191286232394	0	0	0.000735823390544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter	0	0	0.0194333021418	0	0	0.000268639736281	0	0	0	0	0	0	0	0	0.00179742672748	0.0084607855431	0.00096112475474	0.00389916762482	0	0	0	0	0.000646166131664	0.00255937781868	0
Cryptobacterium	0	0	0	0	0	0.0428836645789	0	0	0	0	0	0	0	0	0.00948524114904	0	0.0309545422242	0	0	0	0	0	0	0	0
Cryptomonas	0	0	0	0.0205287592596	0.0695051030128	0	0	0	0	0	0	0	0.0322703159338	0	0	0	0	0	0	0	0	0	0.0828499713244	0	0
Cryptosporidium	0	0	0	0	2.69747698542e-05	0.000133718239257	0	0	0	0.00104965666472	0	0	0	0	0	0.000991953915511	0.000239204951005	0	0	0	0.000364034625766	0.000140926876861	0	0.000300064909526	0
Cupriavidus	0	0.002430351262129	0.00088921599894	0.026867831189026	0.418631705034597	0.000363989549537	0.0020189259791643	0.18710405224816	0	0	0.00551712562746	0.003121254286902	0.005200062297709	0.00151013446735	0.001102355613802	0	0.008846249738075	0.00568942832133	0.00122490511649	0.008731866722638	0.001949522938162	0.00103773853483	0.0093780936555655	0.005105154523861	0.004543957825017
Cyanidioschyzon	0	0	0	0.183888435937	0.357118465544	0.227131961419	0	0.132707746376	0	0	0	0	0.013764981742	0	0	0	0	0	0	0.107167343228	0	0.00704048394329	0.0326214062373	0	0.00962459689755
Cyanidium	0	0	0	0.00967392620332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00300323335295	0	0
Cyanobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000991382479868	0	0	0.000964200557821	0
Cyanophora	0	0	0	0	0.00181072939357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece	0	0	0	0	0	0	0	0.000256982339929	0	0	0	0	0	0	0	0	0	0.001157111187353	0	0	0	0.000453058973975	0	0.000464462743768	0
Cycloclasticus	0	0	0	0	0.000103897908163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cytomegalovirus	0	0	0	0	0	0	0	0.00641570170323	0	0.121687250699	0	0	0	0	0.148908843496	0	0	0.0152264361356	0	0	0	0	0.00210275805066	0	0.178674124515
Debaryomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000729525511241	0	0	0	0	0	0
Dechloromonas	0	0	0	0	0	0.00189287498556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108449369318	0	0	0	0	0
Dehalobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0172449622566	0	0	0	0	0	0
Deinococcus	0	0.00142380158203	0	0.00442218129077	0	0	0	0.002526550813682	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000395058510147	0	0.0007084448636	0
Delftia	1.94931777438e-05	0.00182206420136	0.0505672991034	0.00143177201918	0.17183100513743	0.03274014824632	0.00261266567203	0.100711494076359	0.0296701279655	0.0114322953501	0.0185365342543	0.00693385621737	0.00889408598818	0.0109306558517	0.004704854706329	0.00133418060636	0.013194912791654	0.00911293761876	0.00393957449188	0.0421438859668	0.00693852106484	0.00170592315605	0.0054899434205332	0.00939591821544	0.002335224119557
Denitrovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000340181217445	0	0	0	0	0	0	0	0	0	0
Desulfarculus	0	0	0	0.000872839704769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00729296699562	0	0	0	0.000270969744657	0	0
Desulfatibacillum	0	0	0	0	0	0	6.38172479974e-05	0.000231882146078	0	0	0	0	0	0	0	0	0	0	0.00136365540828	0	0	0	7.59998004935e-05	0	0
Desulfitobacterium	0	0	0	0.000738327055423	0.003112859023418	0.019714285312	0	0	0.00289047681651	0	0	0.00611102430905	0.000870463493666	0	0	0	0	0	0	0	0	0	0.006075380088895	0	0
Desulfobacula	0	0	0	0	0	0	0	0	0	0	0	0	0.000241246439039	0	0	0	0	0	0	0	0	0	0	0	0
Desulfococcus	0	0	0	0	0.000809278672911	0.000925782355384	0	0	0	0	0	0	0.000317931789327	0	0	0	0	0	0	0	0	0	0.000125576895654	0	0
Desulfomicrobium	0	0	0	0	0	0	0	0	0	0	0	0.00074386652556	0.00381664265001	0	0	0	0	0	0	0	0	0	0	0	0
Desulfosporosinus	0	0	0	0.012384607485125	0.0004260938342665	0.00374616806877	0	0	0	0	0	0	0.00021387664126	0	0	0	0	0	0	0	0.000679904700385	0.0015315044521	0.000285340511674	0	0
Desulfotalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000676701888497	0	0
Desulfotomaculum	0	0.00142113391242	0	0.0344900866226	0.0118329137187233	0.02247785711473	0	0	0	0	0	0	0.00027586445155	0	0	0	0	0	0.0511491429854	0.0162348498836	0	0	0.055081407547923	0	0
Desulfovibrio	0	0	0.0617656431954	0.514793894385021	0.0750072815154	0.0816497635127	0.00316982460016	0	0	0	0	0.22795449196903	0.02548017735322	0	0.07598187693149	0.0188535595499	0.00862240451789	0.0171096607028	0.139177188474	0	0.000623363052841	0	0.99497033198483	0.0160906781558	0.01304582424065
Desulfurispirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000438045406551	0	0	0
Desulfurivibrio	0	0	0	0	7.92614202696e-05	0	0	0	0	0	0	0	0.000404800519508	0	0	0	0	0	0	0	0	0	0.00223843704932	0	0
Desulfuromonas	0	0	0	0	0	0.00031793167629	0	0	0	0	0	0	0.000327551889941	0	0	0	0	0	0	0	0	0	0	0	0
Dethiobacter	0	0	0	0	7.87786669297e-05	0	0	0	0	0	0	0	0.000402335022396	0	0	0	0	0	0	0	0	0	0.00540309426089	0	0
Dickeya	0	0	0	0	0	0	0	0	0	0	0	0	0.000515221281078	0.00885986865536	0.000222655730733	0	0	0.00218566141356	0	0.0050654003184	0	0.00026647299513	0	0	0
Dictyostelium	0	0	0	4.69057672675e-05	0	3.57841293038e-05	0	0	0.000224310547485	0	0	0	0	0	0	0	0.000192039790781	0	0	0	0	0	0	8.0299902105e-05	0
Dinoroseobacter	0	0.000930376748212	0	0.000361132017384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dokdonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014610538954	0	0
Dorea	0	0.49023598084	0.383452899271	20.811041792	39.5394603316	3.41034626906	0.234187170483	2.264869981	0	0.569774700779	0	0.0441850399683	0.702943965103	0	1.31557051792	0	0.93283559363	0.514446482027	0.41282780761	0.516328362599	0.0426411436513	1.87339420773	4.2603457628	1.30305003368	0.232267587144
Dyadobacter	0	0	0	0	0	0	0	0	0	0	0	0	0.000899837733136	0	0	0.0012958320977	0	0	0	0	0	0	7.10836933664e-05	0	0
Ectocarpus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283119452278	0	0
Edwardsiella	0	0	0	0	0	0	0	0	0	0	0.00158269104851	0	0	0	0	0	0	0	0	0	0.00261310451038	0	0	0	0
Eggerthella	0	0	0	0.0588581489686	0.083470821189848	0.430984807992784	0	0.000416047549842	0	0	0	0.0491416001073	0.113581661994	0	0.07528696121307	0	0	0.0118489077081	0.0073400928149	0.0031254372822	0	0.010619620983945	0.083611096923043	0.0233105363751	0.0154489584383
Elusimicrobium	0	0	0	0	0	0.00074055419779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emiliania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0326406717161	0	0	0	0	0	0	0	0	0	0
Encephalitozoon	0	0	0	0	0	0.000487342333904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enhydrobacter	0.000292871495988	0.0441045739411	0.00837109581102	0.00472261743468	9.08498234822e-05	0.000450357074352	0.00107721588078	0.00838735848055	0.0197612435216	0.00353519689777	0.00436726351658	0.297336773403	0.00324789020086	0.00386294335218	0.00811129676516	0.0167042830418	0.00563942134989	0.00796231397017	0.00986489641106	0.0108370575145	0.00367815721925	0.00617026078174	0.00274897219113	0.00505302625583	0.00389306320343
Enterobacter	0.000223282453639	0.0293654683176	0	0.00398944168841	0.0173465809997	0	7.42841253473e-05	0.00768396163408	0.01125927664808	0	0	0	0	0.0839345352148	0.010379614207904	0	0.00427829777004	0.060941496575638	0	0.0020655174925	0.000591834585675	0.000229113919046	0.0061696972603933	0	0.000371004312533
Enterococcus	0	1.89776718395774	0.32576891251467	0.56196573366	0.286929802695314	0.785594610305	0.00670763047342	0.517203382990858	0.41075383944665	0.00279099079273	0	0.0501381549898	0.374157197437847	0.80115671109348	0.41352372680195	0.0961094724	0.02186524566555	0.00104769011091	0.441454972211	0.415679370964	0	1.41513356344356	1.78894512619247	0	0.0554320190074
Eremothecium	0	0	0	0	0.000107698078556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erwinia	0	0	0.0457317817908	0	0.0285108600655892	0.003188889599989	0.000154832805757	0.018181546755634	0	0.00419257413954	0	0	0	0	0.000553906056744	0.00168068419745	0.00105984592222	0	0	0.000908632797239	0	0	0.000121758310455	0	0.000652827560181
Erysipelothrix	0	0	0.164497170452	0.00624631074719	0.0976397043148	0.123897100852	0	0	0	0	0	0.0803760961012	0	0	0	0	0	0	0	0	0	0	0.189759018751	0	0
Erythrobacter	0	0.03257645103774	0.01255648643898	0.0137044764709	0	0.000819386307483	0	0	0	0	0.00397293184725	0.000960821807663	0.00622989002235	0	0.000368945326043	0	0.001446203928273	0.00117498639627	0	0	0.00108555997971	0.000431779366442	0.00178491098665	0.00810231537655	0.000574493334598
Escherichia	0.0402488290292942	4.74016675157686	12.2912548538452	0.476840001321144	2.50097861938561	2.45032609759009	0.03611339704405	3.63075224958398	9.33952640653252	0.15519443554359	0.363048883264	0.287743196395084	1.53069401926868	4.84049505984978	0.765766631645345	15.6340887613843	8.44450841432394	5.86602927300741	3.85634596357106	4.14573769744252	5.23405057050047	1.06208378964281	4.26987469886622	5.37036765631093	3.18594185373928
Ethanoligenens	0	0	0	0.298025934481	0.223124654932	0.0987124155004	0.000276477419123	0.000502295063641	0	0	0	0.000974816844935	0.111702542073	0	0	0	0	0	0	0	0	0	0.0385229829612	0	0
Eubacterium	0.0015297458517611	0.00519852674126	0.19102575118525	1.554955228887	1.3152383836261	1.329022029743	0.006466435036902	0.11249154746267	0.00231832770964	0	0.2457061805636	0.035654409709639	0.3954783170051	0.1006697248229	0.0614961572305	0.060589566714	0.01244576182158	0.00671570000839	0.0459069872235	0.03720649440791	0.0201371324118	0.04267575642209	0.402609051959424	0.00912920231532	0.00266421214966
Exiguobacterium	0	0	0	0	0.00148233867047	0.0185865966322	0	0.000503748588997	0	0	0	0	0	0	0	0	0.000725799058451	0	0	0	0	0	0.000879475045131	0.002766400357735	0
F116likevirus	0	0	0	0	0	0	0.00638914914906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00760882168832	0	0
Ferrimonas	0	0	0	0	0.000229515280959	0.0105241308682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fervidobacterium	0	0	0	0.000818615639662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00330376918615	0	0
Filifactor	0	0	0.0156214746032	0.176810287478	0.0125881022018	0	0	0	0	0	0.0030561902072	0	0	0	0.0192992392606	0	0.00338266302817	0	0.326761289327	0	0	0	0.0818221238649	0	0
Filobasidiella	0	0	0	0	0	0	0	0	0	0	0.00031225396387	0	0	0	0	0	0.000355485617192	0	0	0	0	0	0	0	0
Finegoldia	6.64004113704e-05	0	0	0.0594250305374	0	0	0	0.0289043001041	0	0	0	0.00295238487579	0	0.015764656382	0.000551702828031	0	0.00109592647576	0	0.00894635618412	0.0835379781009	0.00166783832356	0.000645661784381	0.0722972869436	0	0
Flavobacterium	4.32747655801e-05	0	0	0.00753214286205	0.000109178229587	0.000199634622218	0.00185102114681	0	0	0.00156708473641	0.002624166347303	0	0.00317218159116	0	0.000539337258464	0	0.000357120990313	0.00235302701188	0	0	0	0.000428574657653	8.12377638568e-05	0.000895963709764	0.000554504351568
Flexibacter	0	0	0	0	0	0	0.000253632754083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fonticula	0	0.000525334959741	0.000481927525686	0	7.84539413266e-06	3.88908708162e-05	3.98672831402e-05	0	0.000487569919664	0.0048845467276	0.00037713781112	0.00121823786013	8.01353195501e-05	0.000667173846868	7.00456177134e-05	0.000288501791514	0	0	0.000283963128953	0.000311946991862	0	0	1.58259491488e-05	0.000174542914978	0.000112062647431
Francisella	0	0	0	0	0	0	0	0.000767628631682	0	0	0	0	0.00127394451501	0	0	0	0	0.00364363833507	0	0	0	0	0	0	0
Frankia	0	0.000457611049232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123489964556	0	0	0	0	0	0	0.000912249584517	0
Frateuria	0	0	0	0	0.00020441456099	0.00439103427862	0	0	0	0	0	0	0.000347992420534	0	0	0	0	0	0	0.00135464847942	0	0	0	0.000757963053139	0
Fusarium	2.598429927435e-05	0.000200688537347	0.000631894319434	0	7.99226293854e-06	5.31068943994e-05	2.03068070331e-05	0.0003529059154144	0.00052939015521	0.000392879366246	0.0002574976786177	0.0002034968505089	2.04088709145e-05	0.003273137708881	3.56784493546e-05	0.001685158555468	3.5436611229e-05	0.0003191459844768	0.001901770355036	0	0.0002524368283388	4.17547456779e-05	0	0.000177810425707	2.85401258597e-05
Fusobacterium	94.7267304333281	2.90773161511534	0.0775705080246	0.5031641250858	0.172734967970623	0.1164611897501	0.00167399809159	0.169421474808522	0.40260501738503	0.0256373185486	0.0938009566738	0.0118045194667	0	1.97512916006514	2.49368948058387	0.371495369589	0.11487850338209	0.75690893907458	7.5998536286021	2.9895178618279	0.15565887746356	8.07303608028213	17.4429599735735	0.0781752477546	0.0415646201078
Gaeumannomyces	0	0	0	0	0	0	9.50227002264e-06	3.45268220522e-05	0	0	0	6.70070844307e-05	0	0	0	0	0	0	0	0	0	0	1.13162295244e-05	0	0
Gallibacterium	0	0	0.0027991553996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gallionella	0	0	0	0	0.123369380467	0	0	0.0783677166481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gammaretrovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398935842878	0	0	0	0
Gardnerella	0	0	0	0	0.000568851185625	0.000729988747671	0	0	0.00441906936392	0.0114604792647	0.0068363452292	0	0	0.01917005093321	0.000634855496269	0	0.08513388133637	0	0	0	0	0	0.0014852797787	0	0
Geitlerinema	0	0	0.00161100937985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemella	0	0	0	0.557846239241	0.069962232329	0.0298539481984	0.000651137773028	0.0031545750601	0.00398165070052	0	0.0585167140471	0	0.127610038025	0	0.303739829127	0.00942398875692	0.0204529490762	0.0655093093018	0.222617570914	0	0	0.407015243174	2.69697454616	0.0285074567427	0
Gemmata	0	0	0	0	0.000214396294403	0.00278984120189	0	0.000164944237014	0.00916035100482	0	0	0	0	0	0	0	0	0	0	0	0	0.000140011390014	0	0	0
Gemmatimonas	0	0	0	0	0	0.00026248785594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000213629542003	0	0
Geobacillus	0	0.02318339610388	0.0233991749999	0.00787832999863	0.021702070554663	0.013041763612516	0.00105583005205	0.0102303852974	0.02576835240595	0.0377301425043	0.00998797518616	0.0239906967835	0.0158749807994	0.0353383597766	0.001836545893857	0.04319560245083	0.0055193461554	0.0141632488678	0.05500600350823	0.017899886721	0.014029661955402	0.001799596380991	0.010428794555305	0.0177196928211	0.00197854985426
Geobacter	0	0.000890606299658	0	0.000310615365924	0.000109264937435	0.000983083687809	0	0.000406861122015	0	0	0	0.000570989626916	0	0	0	0	0	0	0.00173022041324	0	0	0	0.000313095129342	0	0
Geodermatophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000673842770788	0	0.000917129478956	0	0	0	0.00307895489001	0
Gimesia	0	0	0	0	3.15676510339e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000627593312309	0	0	0	0	0
Glaciecola	0	0	0	0	0	0.000676996126567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gluconobacter	0	0	0	0	0.00257356570605	0.00797348496127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00429421695673	0
Gordonia	0	0	0	0	0	0.000230083927679	7.86201739917e-05	0	0	0	0	0.00221762110488	0.002144130189738	0	0.000186229032107	0.0034136353309	0.000369933443281	0.000677980716488	0	0.00331747157122	0	0.000242487558346	8.41523363879e-05	0	0
Gottschalkia	0	0	0	0.0102658062251	0	0	0	0	0	0	0	0	0.000403435012815	0	0.00317375276653	0	0	0	0	0	0	0	0	0	0
Gracilaria	0	0	0	0.0173527034405	0.117503588496	0.11914446301	0	0	0	0	0.128375977429	0	0.0818330833223	0	0	0	0	0	0	0	0	0	0.035016022261	0	0
Granulicatella	0	0	0	0.0576504416769	0.00234853772123	0	0	0.00080303577511	0.0729776177401	0	0.0125441240575	0.00623388806561	0.00732988112169	0	0.00232981390985	0	0	0	0.0850050499068	0.00778184058297	0	0.46624825143	0.475595993186	0	0.0177049519384
Granulicella	0	0	0.00137015545996	0	0	0	0	0	0	0	0	0	0.000201035766246	0	0	0	0	0	0	0	0.000602029568208	0	0	0	0
Grimontia	0	0	0	0	0	0.00243259917153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Guillardia	0	0	0	0	0	0	0	0	0	0	0	0	0.00186385023471	0	0	0	0	0	0	0	0	0	0	0	0
Haemophilus	0.0001408622437181	0.00204795455939	0.0236344312975	0.55980255515354	0.14092397649113	0.208290585723013	0.000199293998854	0.046925112025724	0.319216123347	0.0228914406734	0.1003348807512	0.01410951728813	0.2883181902253	0.0350191736356	0.014310813962487	0.00432660601715	0.01221738398958	0.0399383403707	0.0044752234039	0.0233910459436	0.01828202378795	0.0835965952518	0.065991965158773	0.0492585590032	0.00336116404775
Halanaerobium	0	0	0	0	0	0	0	0	0	0	0	0.0123457603332	0	0	0	0	0	0	0.00384843376049	0	0	0	0	0	0
Haliscomenobacter	0	0	0	0.000363770419817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halobacillus	0	0	0	0	0.00217858683159	0.00116752460756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00320694797004	0	0
Halobacterium	0	0	0	0	0	0	0	0	0	0	0	0.00146577353364	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomonas	0	0	0	0	6.04568332469e-05	0.000299694171129	0	0	0	0	0	0	0.000308762540754	0	0	0	0	0	0	0	0	0	0	0	0
Halorhodospira	0	0	0	0	0.000458348880321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haloterrigena	0	0	0.00193917046996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halothermothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000844529738212	0	0	0	0	0	0	0	0
Halothiobacillus	0	0	0	0	0.000380246120097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacter	0	0.00677644431502	0.00828869271851	0.0052606452405	0.00134933278876	0.00200665739496	0.000685679156841	0	0.0083857365008	0.0105011917603	0.0129728196141	0.0112821296847	0.0013782508868	0.0229495046943	0.00361415298293	0.0347336850419	0.00717931056394	0.00985491853709	0.0146516830467	0.0107303800767	0.0182097515361	0.00211483460426	0.00217752956587	0.00750492818598	0.00192737040379
Heliobacterium	0	0	0	0.00674402984188	0.00878213532525	0	0	0	0	0	0	0.00667543318607	0	0	0	0	0	0	0	0	0	0	0.0114345950289	0	0
Hemiselmis	0	0	0.0119244396239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00567106949597	0	0	0	0	0	0	0
Herbaspirillum	0	0.00447265059716	0	0	0.00160307808654	0.00044148410674	0.000377140177028	0	0.00138370757673	0	0	0.00159568589131	0.000227421430964	0	0.000397574370517	0.00163751740506	0.000394879504504	0.00715498656137	0	0	0	0	8.98270580811e-05	0.000990694233501	0.00413439194021
Herminiimonas	0	0	0	0.00093182859094	0.00630986426258	0.00248810260558	0	0.00264788094068	0.00222807336466	0	0	0.00599527844567	0	0	0.000960273196792	0	0	0	0	0	0	0.00112381462308	0	0.00159523549001	0
Herpetosiphon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00402522467631	0
Hippea	0	0	0	0	0.000144906012664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Histophilus	0	0	0	0	0	0	0	0	0	0	0	0	0.00221564537285	0	0	0	0	0	0	0	0	0.00056662682029	0	0	0
Histoplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108700780497	0	0	0	0
Hyaloperonospora	0	0.000100187676046	9.19093578788e-05	0.000349996706962	3.59090576208e-05	2.96678216002e-05	0.000319333095407	0.000405186811674	0.00037194172027	0.000116442703865	0	0.000500408607264	3.05655326608e-05	0.000254476105186	0.00016030247047	0.000110041502059	0.000212287862949	0	0.000433241389252	5.9492031864e-05	0.000323070791046	0.000781679721595	0.000277674240801	0	0.000320575358907
Hydrogenivirga	0	0	0	0	0.000484885516033	0.000400609148201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyphomicrobium	0	0	0	0.00263058066729	0	0	0	0	0	0	0	0	0.002007079220692	0	0	0	0.000457658045618	0.00150772675473	0	0	0.00139297597868	0	0.000544435797943	0.00114819630175	0.000481889871977
Hyphomonas	0	0	0	0.00215306955531	0.000795244383355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Idiomarina	0	0	0	0	0	0	0	0.000532237978765	0	0	0	0	0	0	0.00154415965603	0	0	0	0	0	0	0	0	0	0
Ignavibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0.000342710330649	0	0	0	0	0	0	0	0	0	0.000135363939299	0	0
Ilyobacter	4.21159415327e-05	0	0.233535792301	0	7.83871269095e-05	0.000388577498434	0	0	0	0	0	0.00749046376338	0.000400335366031	0	0.00699859641506	0	0	0	0	0	0	0.000409525383949	0.000158124711572	0	0
Inovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173789452444	0	0	0	0	0	0	0	0	0	0
Intrasporangium	0	0	0	0	0	0	0.00051672736815	0.000375509301401	0	0	0	0	0	0	0	0	0	0	0.00220829976941	0	0	0	0	0	0
Isoptericola	0	0.0012426253768	0	0	0	0	0	0	0	0.028884722049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jannaschia	0	0	0	0.00362265175382	0	0	0	0	0.00173240743214	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000787246857292	0	0
Janthinobacterium	0	0	0	0.00737503332137	0.0103344602171	0	0	0	0	0.00232450890494	0	0	0	0	0	0	0.000529729441451	0.000872580804917	0	0	0	0	0	0.00132901276712	0
Jonesia	0	0	0	0	0.000446481283479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kangiella	0	0	0	0	8.60893445008e-05	0	0	0.000529857711703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ketogulonicigenium	0	0	0	0	0	0	0	0	0	0.00291547775032	0	0	0.00038264797811	0	0	0	0	0	0	0	0	0	0	0	0
Kineococcus	0	0	0	0	0	0.000245557248579	0	0	0	0	0	0.000591689456972	0	0	0	0	0	0	0.00537883594635	0	0.000668505221032	0	0	0.0088165221424	0
Kitasatospora	0	0	0	0	0.00019568225727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella	2.04499239851e-05	0.5862594708081	0.0905230452004	0	0.0347132228461	0.2317524590741	0.0022841603288	0.041373188089765	0.01503052961582	0.01957594273862	0.00540194339067	0.0141768601812	0.000873379295971	0.24472437723922	0.03765630048612	0.0281000685675	0.013487902190811	0.052454439885525	0.00413293306773	0.02964506737354	0.01535601070947	0.006521976077809	0.0078086023925585	0.00945339250572	0.000579757273245
Kocuria	0	0.00152371481567	0.0559125257021	0	0	0.000451206187278	0	0	0	0.0247930356389	0.00218774882463	0	0	0.0077404532575	0.000812658997874	0	0.00322860230648	0.00265910876279	0	0.00180958165601	0	0	0	0.0030375320042	0
Komagataeibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000619755933125	0	0	0	0	0	0	0	0
Kribbella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144612680509	0	0	0	0	0	0	0	0	0.000360352576261	0
