species	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
Oxalobacter formigenes	0	0.00169988732871	0	0.00919946531226	0.163981528222451	0.0159144577614	0.0010320255781	0.0687481688476	0	0	0	0	0.000518606316825	0	0	0	0.00810426282596	0	0	0	0	0	0.000200901629575	0.00110786265393	0
Paenibacillus mucilaginosus	0	0	0	0.0220902166447	0.01056335742202	0.0112814217078	0	0	0	0	0	0.0104938834131	0.00502219034727	0	0	0	0	0	0	0	0	0	0.00907992348334	0	0
Paenibacillus polymyxa	0	0	0	0.0232577265804	0.013914520555104	0.01966918206662	0.0001437221526285	0	0	0	0	0	0.0123192142409	0	0	0	0	0	0	0	0	0.00164690993821	0.01364935930532	0	0.00422559038749
Paenibacillus sp. JDR-2	0	0	0	0	0.000341733454659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. Y412MC10	0	0	0	0.00940906522588	0.00327530767435	0.000854538045828	0	0	0	0	0	0	0.003169423062	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus terrae	0	0.00270262356061	0	0	0.00690176443443	0	0	0	0	0	0	0	0.00206130963338	0	0	0	0	0	0	0	0	0	0	0	0
Paludibacter propionicigenes	0	0.00111525632963	0.00613862885168	0.0415578504336	0.00173215399332	0.0125495932335	0.000112847975164	0.00451040661122	0.0144911660749	0.00518480785859	0	0.00159153839696	0.00646466409006	0.00283274448763	0	0.00734967532151	0.0011815594103	0	0.00482270096172	0.00132449154861	0	0	0.00430049185394	0.000741089421566	0.00475805291634
Pantoea ananatis	0	0	0	0	0	0	0.00106111506918	0	0	0	0	0	0	0	0.000932173635017	0	0.00138878266711	0	0	0	0	0	0	0	0
Pantoea sp. At-9b	0	0	0	0	0	0	0	0	0	0	0	0.000464582825683	0	0	0	0	0	0	0.00140778509932	0	0	0.000203200726763	0	0	0
Pantoea vagans	0	0.0084083417797	0.00308543056111	0	0	0	0	0	0	0	0	0	0.00025652401117	0.0149499969071	0.00403605916328	0	0.000445411296529	0.000733690290236	0	0.007988676561	0	0.000787238173895	0.00020264402658	0	0.00035872771186
Parabacteroides distasonis	0	0.0128142524125	0.0188086959579	0.0371387415829	0.00102063501977	0.0187199675278	0	0	0	0	0	0.12861656274	0.00807944213564	0.00650962508262	0.000227812042361	0	0	0	0	0	0	0	0.000411770719207	0	0
Parabacteroides sp. D13	0	0.000771560187495	0	0.0158727737357	0.00318022139776	0.000685428914008	7.80708457444e-05	0	0.00716094620503	0	0	0	0.00306006624306	0.00391951663476	0	0.0322029467279	0	0	0	0	0	0.000240793269734	0	0.000512702844954	0
Paracoccidioides brasiliensis	0	0	0	5.47600506682e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus denitrificans	0	0.000784975053229	0	0.000304693367621	0	0	0	0.000288605210844	0.00145709024897	0	0.0011270667138	0	0.000478964710518	0.00199383199708	0	0.00344872093435	0.000415821294332	0	0	0	0	0	0	0	0
Pararhodospirillum photometricum	0	0	0	0.000411587882993	0	0.000313997934217	0	0	0	0.00246480978354	0	0.0007566026589	0	0	0	0	0	0	0	0	0	0	0	0	0
Parastagonospora nodorum	0	0.000992142708536	0	4.27896546635e-05	6.58521699344e-06	0	3.34635463787e-05	0	0	0	0.000316559535527	7.86582108697e-05	0	0	5.87944447765e-05	0.000968643190127	0.000233583680867	0	0.000238351163839	0	8.88699705966e-05	0	1.3283884469e-05	7.32533605301e-05	0
Parvibaculum lavamentivorans	0	0.00104994876138	0	0.000815089403462	6.27200737311e-05	0	0.000106239784164	0	0	0.00488119407575	0	0	0	0	0	0	0	0	0	0	0	0	0.000126520692357	0	0
Pasteurella multocida	0	0	0	0	0.0615603685832	0.00687232503524	0	0.0140576890769	0	0	0	0	0	0	0	0	0	0	0	0	0.0044034288272	0	0	0	0
Paulinella chromatophora	0	0	0	0	0.005527772848	0	0.00244261051427	0	0	0	0	0	0	0	0.00536449153382	0	0	0	0	0	0	0	0.00193926582121	0	0
Pectobacterium atrosepticum	0	0	0	0.000315052843083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pectobacterium carotovorum	2.72406754905e-05	0.0110336957148	0	0.000328081868497	0.00319415991122	0	0	0	0	0	0	0	0	0	0.00113167655105	0	0	0	0	0	0	0	0	0	0
Pectobacterium wasabiae	0	0	0	0	0	0	0	0	0.00150666862941	0	0	0	0	0	0	0	0	0	0.00175498250014	0.00481982919497	0	0	0	0	0
Pediococcus pentosaceus	7.19937181861e-05	0.00224312967941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00980069674638	0.010541743455	0	0
Pedobacter heparinus	0	0	0	0	0	0	0.00016097187449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000383402002756	0	0
Pedobacter sp. BAL39	0	0	0	0.000275642484223	0	0.00294400403625	0	0	0	0	0	0	0.00238313892525	0.00180373077724	0	0	0	0	0	0	0	0	0.00162587092453	0	0.00302965781857
Pelobacter propionicus	0	0	0	0	0.00081050857817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116784331635	0	0
Pelodictyon luteolum	0	0	0	0	0	0	0	0	0	0.00404014942691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptoclostridium difficile	0	0.2503912686539	0.382493141312	0.413218865593	3.35345906206933	0.184439029166904	0.00419949476875	0.1164846419543	0.0169641952246	0.0200060899603	0.0589017693376	0.22652555954692	0.970590073913179	0.0482566903786	0.19518143157098	0	0.11404174974541	0.000886058855717	0.252253502811	0.00908565444644	0	0.193294656894909	0.53580760109212	0.032961423329829	0.00909775047102
Phaeodactylum tricornutum	0	0.00391364078274	0.00430831685699	0.00328126917062	0.000467572985424	0.0076024952312	0.00232850599954	0.0010360048073	0.0127856916297	0.00582222398837	0.00651827560111	0.000558500266903	0.000191037492656	0	0	0	0.000829262111775	0	0	0.000371830869967	0.00719348279015	4.88557277016e-05	0	0.000312074385791	6.67875516871e-05
Phanerochaete chrysosporium	0	0	0	0	0	0	0	0	0.000217061497175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phenylobacterium zucineum	0	0.00187717051869	0.00344412693878	0.000364318206411	0	0.000277936180674	0	0	0	0	0	0.000669709034318	0.00200442326564	0	0	0	0	0	0	0	0	0	0	0.000623691243403	0
Phytophthora capsici	0	0	0.000117789319818	0	0	3.80217271388e-05	1.29921061122e-05	0	0.00035750518163	0.000298461597438	0	0.000137424502111	1.95861084502e-05	0	0	0.000141027137806	3.40080209995e-05	0	0.000138808522154	0	5.1755187949e-05	0	0	0	0
Phytophthora infestans	0	3.5969358778e-05	6.59945573962e-05	0	2.14867707606e-06	2.13026703765e-05	7.27916838167e-06	6.61227661399e-06	0.00010015082974	0.00133776753635	0	0	0.000148144021578	4.56809793834e-05	1.43879399666e-05	3.95070773595e-05	2.85808292796e-05	3.13859378851e-05	3.888555854e-05	2.13588170023e-05	4.34958032731e-05	0	4.98452743141e-05	1.19508451029e-05	7.67285994646e-06
Phytophthora ramorum	0	0	0.000113143917038	0	3.68378470025e-06	1.82611086798e-05	6.23986019436e-06	0	0	0	0.000177084092271	0	3.76273338364e-05	0.000313269769235	1.6444870104e-05	0.000135465276518	3.2666804703e-05	0	0	0	0	0	0	0	0.000131546821962
Phytophthora sojae	0	0	0	0	0	2.94702880621e-05	5.03503047432e-06	0	9.23663168332e-05	0	0	7.10109713363e-05	4.55430330086e-05	0.000126390879415	0	0	5.27186033197e-05	0	0.000107589198103	0	0.000240689796968	1.55295032296e-05	1.19924103134e-05	9.91973799183e-05	0
Pirellula staleyi	0	0.00066335533508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157561721318	0	0	0	0	0
Plasmodium knowlesi	0	0	0	0	0	5.18637834517e-05	0	0	0	0	0	0	0	0	4.67054436245e-05	0	0	0	0	0	0	0	0	0	0
Plasmodium vivax	0	0	0	0	0	0	0	0	0	0	0	0	5.54193083986e-05	0	0	0	0	0	0	0	0	0	0	0	7.74993405259e-05
Plesiocystis pacifica	0	0	0	0.000602752900268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polaromonas naphthalenivorans	0	0	0	0.00237851817721	4.57559731521e-05	0	0	0.000281616213618	0	0	0	0	0	0	0.000204260318177	0	0	0	0.00165613213114	0	0	0.000239047318251	0	0	0
Polaromonas sp. JS666	0	0	0	0	0.0100732789866	0.000412684723972	0.000705076298237	0.0202391582446	0.00129344402356	0.00809869456386	0	0	0.000425172045969	0	0	0	0.00406032313539	0	0	0	0	0	8.39673594212e-05	0.000926068164293	0
Polymorphum gilvum	0	0	0	0	0	0	0	0	0	0	0.00125060102493	0.000621494714849	0	0	0	0	0	0	0	0	0	0.000815494056745	0	0	0
Polynucleobacter necessarius	0	0	0	0.000738801098119	0.006206535942335	0	0	0.000968422232925	0	0	0	0	0	0	0.00203027580876	0	0	0	0	0	0	0	0	0	0
Porphyra purpurea	0	0	0.198646429574	0	0.0010779349245	0	0	0	0	0	0	0.0643778577684	0	0	0	0	0	0	0	0	0	0	0.00217444057143	0	0.00769854511807
Porphyromonas asaccharolytica	0	0	0	0.00875661621799	0	0	0	0	0	0	0	0.0160968759948	0	0.0047750797624	0.00852258826345	0	0	0	0.00812949486374	0	0	0	0.0106472937548	0	0
Porphyromonas endodontalis	0	0.00199092552021	0	0.00309116473926	0.00118930561198	0.00235823109124	0	0	0	0	0	0.00284117142105	0.00182219115409	0	0	0	0.00105464399579	0	0	0.0165511261291	0	0	0.000959640258699	0	0
Porphyromonas gingivalis	0	0	0.0160120569087	0.0392949585822	0.00094439922396	0.0390128139697	0	0.005166696577	0	0	0	0	0.0069668374144	0	0	0	0	0	0	0.0104308369432	0.0212417022725	0	0	0.0011672679867	0.000749426814989
Porphyromonas uenonis	0	0	0	0.274573757988	0.000109471994792	0	0	0	0	0	0	0.073225952997	0	0	0.000977393024219	0.0120769713098	0.000970767991427	0.00319813644123	0.146606066819	0	0	0	0.188367972221	0.0133953226772	0
Prevotella denticola	0	0	1.4812616815	3.59647356697	0	0.000414335272371	0	0.0298371169883	0	0	0.00200897401385	0.00099837334769	0.000426872537892	0	1.90032940617	0.00307363825642	0	0	0	0.701241315906	0.0236877191907	0	0.969823898903	0.000929772009474	0
Prevotella intermedia	0	0.00152264404165	0.00558732337826	0.0673768006088	0.0039111574327	0	0.000308139559366	0.0531826906766	0	0	0.00437242281586	0	0.000464532445733	0	0.313871977447	0.083620083855	0	0.00132862005151	0	0.687157797028	0	0	0.026971753157	0	0
Prevotella melaninogenica	4.16378192617e-05	0.00259464382518	0.352277490422	4.09498456893	7.74972351067e-05	0.000384166162743	0.000787622434855	0.000476975494413	0	0.0180936830453	0.0875466193748	0.000925678510962	0.00316632439086	0.00659037998519	1.83495716798	0.00854950973308	0.00137444897042	0.00905607802839	0	0.00924428867195	0.027192209811	0.00364388613182	0.879041323148	0.00775865034989	0.00774872700017
Prevotella ruminicola	0	0	0.0145844275791	0.0026446872396	0.000746185942935	0	0	0	0	0	0	0	0.0918077752025	0	0.00605648409965	0.00249452652438	0	0.000990873784898	0	0.00539449021315	0	0	0.00109471070437	0	0
Prochlorococcus marinus	0	0	0	0	0.000203688120476	0.000695083456169	0	0	0	0	0	0	0	0	0.000648972225302	0	0	0	0	0	0	0	0.000268759301406	0	0
Propionibacterium acidipropionici	0	0	0	0	0	0	0	0.000413326752692	0	0	0	0.00080215377405	0.000342975318903	0	0	0	0	0	0	0	0.00090629295436	0	0	0	0
Propionibacterium acnes	0.013699766015402	0.56358650135553	1.0629020836995	0.061846563137009	0.039854618581109	0.25764077548017	0.067118133958824	0.440011905579719	1.04490870202779	0.96382904948147	0.71582006891772	0.82037714774449	0.140810141661708	2.40450089872116	0.65917243037479	0.9648810161083	0.644247111886002	1.14913548691918	0.89656484941688	1.02715201043495	0.92889884574194	0.47274646136332	0.102901419858282	0.36875350336646	0.274998612319047
Propionibacterium freudenreichii	0	0	0	0	0	0.000930403746873	0.000158960482811	0	0	0	0	0.00112094041397	0	0	0.000418933182806	0	0.00166437416408	0.00274159001583	0	0.00559713585661	0	0	0	0.00208783422276	0
Propionibacterium phage PA6	0.00445090432491	0.416034447573	0.508877744129	0	0.0248523663118	0.123197146168	0.0140322434582	0.0509866349536	0.257417835255	0	0.398228007988	0.890559569371	0.084616624833	0.704483359096	0.184906723669	0.30463530929	0.587690803725	0.847048918045	0.299842836891	0	0.670783989529	0.129838600509	0	0	0.0591646919781
Propionibacterium propionicum	0	0	0	0	0	0	0	0.000438108192068	0	0	0	0.000850247745688	0	0	0	0	0	0.00103976567421	0	0	0	0	0	0	0
Prosthecochloris aestuarii	0	0	0	0.000618458222146	0	0.00047181807866	0	0	0	0	0	0	0.000486094701782	0	0	0	0	0	0	0	0	0	0.000191997987282	0	0
Proteus mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000531067494766	0	0	0	0	0	0	0	0
Providencia alcalifaciens	0	0.00102008655099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Providencia stuartii	0	0.372549244892	0	0	0.00133862979788	0	0	0	0	0	0	0	0	0.10197928289	0	0	0	0	0	0	0	0	0	0	0
Pseudoalteromonas atlantica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00094108621456	0	0	0	0	0
Pseudoalteromonas sp. SM9913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271465920963	0	0	0	0	0	0	0	0	0.000676451357116	0
Pseudoflavonifractor capillosus	0	0.0319822834836	0.0426758514818	1.67854210795	0.111677635659	0.261734952509	0.00519745182225	0.00320690689356	0.0017989791315	0	0.00695759751108	0.159742301317	0.100529173347	0.036924914126	0.0310135468422	0.00212896112497	0.00154016643403	0.0160676197252	0.0691504657795	0	0.00156260397642	0.0683562928679	0.222593192933	0.0270483474374	0.0152986047185
Pseudogulbenkiania ferrooxidans	0	0	0	0.00943198122404	0.00841903334942	0.00863472247547	0.000491750546738	0.00321622627494	0.00360841405307	0.00451870243218	0	0.00208060412884	0	0	0	0	0.00102976147366	0	0	0.00115433075734	0	0.000303340436276	0.00234249796834	0	0
Pseudogulbenkiania sp. NH8B	0	0	0.0139235124511	0.0051548802081	0.00651657939357	0.000561803897041	0	0	0	0	0	0	0	0	0.000252963614443	0.00625139373485	0.00200999167223	0.00248317350423	0	0	0	0.00444067703805	0	0.00819450388426	0.00445174881599
Pseudomonas aeruginosa group	7.45559235198e-05	0.058018665968455	0.04219942223692	0.004117023512839	0.0033647448304103	0.015939916627398	0.015464555396461	0.013596212099938	0.06097617923693	0.08016017252694	0.040983676116631	0.033636468831116	0.014978194411943	0.01670487164607	0.029370034021775	0.04962998211897	0.018847282143177	0.02063367325542	0.02034081859597	0.039413426621337	0.024692992834673	0.014510157813743	0.00196132975326	0.016782432477365	0.024171838097003
Pseudomonas brassicacearum	0	0.234847565158	0.288726084022	0.0212157233067	0.000896990343761	0.0236555092276	0.0748753881013	0.0755237809151	0.10034192093	0.635255853393	0.0595048224969	0.113142471077	0.0401301779075	0.204431026433	0.0155365898513	0.241452995064	0.0579070663367	0.00838555288598	0.114281943625	0.0905915144892	0.0106525942711	0.0914752616927	0.0129555480609	0.023947295444	0.0386937501222
Pseudomonas entomophila	2.24019836513e-05	0.0181476168681	0.0076837447442	0	0.00183458308541	0.000826756468015	0.00600321992466	0.00256622402839	0.0116605587188	0.0178470694374	0.00801733461176	0.00249016822166	0.00362003559636	0.00709151378732	0.00335037501454	0.0291321178086	0.0232936569012	0.0164441879985	0.0181097786148	0.000828935518113	0.00337614355871	0.00196048397826	0.000504650791303	0.00231906101734	0.00178670180126
Pseudomonas fluorescens group	0.0015174134892396	21.0683882167515	23.3663619192352	2.87710185174232	1.28096261426727	6.4575396650645	6.5882775677114	7.5561179872243	27.370678307186	53.675460172996	29.566686385105	19.124693154381	9.22189669181135	16.9683339387942	5.8827483353128	20.62022646698	6.3695584985328	6.8148248014257	26.1557421945893	6.4466991699153	10.7434359781346	9.519581062592	0.93647642903578	6.2674236839596	5.0828816443239
Pseudomonas phage F116	0	0	0	0	0	0	0.00638914914906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00760882168832	0	0
Pseudomonas putida group	0.0002162098287996	1.27317493407191	1.78371738687229	0.167141873557858	0.0787988247861216	0.302872475031484	0.394526845741475	0.436479207953816	1.63177269790174	3.85296811325802	2.09173821408978	1.30948703266695	0.556516944319346	1.07449627099685	0.579003098615508	1.30475220104994	0.21927561531554	0.427864571134729	1.56739356757903	0.45377442436739	0.646506713159309	0.521055448252261	0.064536007937148	0.340493273450397	0.312816738288586
Pseudomonas sp. UK4	0.000412306865659	4.54832781097	5.43283729902	0.535761442433	0.293741640547	1.49691257694	1.2839812161	1.66096263515	6.11113518683	11.5629485143	6.36550781065	4.11463796192	1.88709733722	3.94094238416	1.26029344715	4.81302832647	1.50089122067	1.70818955612	5.35763591596	1.5705716489	2.35605349218	1.97518627001	0.239683568771	1.4127790953	1.03554515813
Pseudomonas sp. UW4	0	1.33344778263	1.46475003488	0.196868743174	0.0785434234413	0.404509072934	0.452196576718	0.47559385431	1.89401782346	3.86444162046	1.90979143937	1.40346788186	0.510441488146	1.05863276651	1.03025647509	1.28060997667	0.447197818962	0.416458704914	1.411374329	0.419193076043	0.588933390711	0.557633534776	0.0476601609735	0.39400874093	0.298626281859
Pseudomonas stutzeri group	0	0.06262924927409	0.10342848170486	0.0006776011468	0.0031582038318	0.020425665941461	0.0092713025670855	0.020283802137413	0.06963542356674	0.13377689826567	0.06521402564566	0.02252287204508	0.045670746276198	0.02461586586859	0.0089451117281	0.04658671739182	0.025190942768632	0.008429402122874	0.02649801645366	0.02973206025337	0.038082756341655	0.020314642444785	0.004105742260903	0.032474027251372	0.010390816898755
Pseudomonas syringae group	0.000259783835601	0.1034134652476	0.06208679394459	0.00910497576034	0.00462732800111	0.03393782283985	0.02223407556197	0.03647943733229	0.08305586689616	0.1428522612605	0.0818532790806	0.06147646554589	0.03566468298576	0.12558064049982	0.02693863463688	0.0595782091997	0.0614780860266	0.04126357922516	0.24771423764049	0.03990109707374	0.0708270823484	0.02245866402349	0.00628200638606	0.033231206641064	0.01613748764716
Pseudonocardia dioxanivorans	0	0	0	0	0	0.00196293041591	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00393620807163	0	0	0	0.000734138864088	0
Pseudopedobacter saltans	0	0	0	0.000344196839897	0	0	0	0.0003260228548	0	0	0	0	0	0	0.00189175278508	0	0	0	0	0	0	0	0.000641127547078	0	0
Pseudovibrio sp. FO-BEG1	0	0	0	0	4.14977423604e-05	0	0	0.000255407901354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167420820237	0.00323132003051	0
Pseudoxanthomonas spadix	0	0	0	0	0.000497814564311	0.000705070355701	0	0.000437702892812	0	0.00830195419192	0.0017093258974	0	0.000363202450045	0.00302387483009	0.000317472247085	0.00261519035822	0	0	0.0025740486152	0.00141385736483	0	0.000371540052234	0	0.00237327615516	0
Pseudoxanthomonas suwonensis	0	0.00120217103173	0	0	0	0.00035598984935	0.000121642498794	0	0	0	0	0.000857785473114	0	0	0	0	0	0	0	0.0028554249444	0	0	0	0	0
Psychrobacter arcticus	0	0	0	0	0	0	0.000156902518941	0	0	0	0	0	0	0	0.000413509511847	0	0.000821413266322	0.00270609633149	0	0	0	0	0.000560564448199	0.00103040215684	0
Psychrobacter cryohalolentis	4.25398990376e-05	0.00132542828034	0	0	0	0.000392489089644	0.00026822873574	0	0	0	0	0	0	0	0.00212071420513	0	0	0.00115653464758	0	0.00472228269579	0	0.000413647845746	0	0	0
Psychrobacter sp. PRwf-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145394680785	0	0	0	0	0.000428294192683	0	0	0
Psychromonas ingrahamii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000760390221816	0	0
Puccinia graminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.08464660488e-05	0	0	0	0	0	0	0
Puccinia striiformis	1.12452862358e-06	0.00024526090833	0.00141425719841	5.43998158539e-05	6.27899304081e-06	3.11259706112e-05	7.79959491239e-05	0.000206109774518	0.000130074116554	0.000407219223039	0	0.000150000936688	3.20678034315e-05	0.000622961258003	0.000158837804669	0.000230899902611	0.000167041227503	0.00107004182115	0.00113633711729	0.000832213550134	0.000141228939373	0.00015308507881	1.26661609206e-05	0.000209540858612	1.49480610631e-05
Puccinia triticina	2.92245826034e-06	6.07039338596e-05	0.0160938558789	0.000106031888297	1.81311476688e-06	8.08910934022e-05	0.000101349090192	0.000145070298897	0	7.05528910622e-05	0.000174317344145	0.000238227533256	0.000101858480049	0.000539656716643	0.000493732070225	0.000666743887712	0.000755675895368	0.00153609207683	0.0085313121781	0.00136976142555	0.000440435935712	0.000246283162917	0.00014995610498	0.00145216262242	0.000116542390155
Pusillimonas sp. T7-7	0	0	0	0.0101624892885	0.00475450154859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00429067201349	0	0
Pycnococcus provasolii	0	0	0	0.477371008977	0.480591139882	0.531100919388	0	0.169561978538	0	0	0	0.0365636953045	0.156334676256	0	0.0136650842972	0.225133359067	0.0271449173611	0	0	0	0	0	0.0617491675458	0	0.0218621174844
Pyramimonas parkeae	0	0	0	0	0	0	0	0.133858922893	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113624908631	0	0	0
Pyrenophora tritici-repentis	0	0	0	0	0	0	1.09909239976e-05	0	0	0	0	0	0	0.000275897545551	0	0	0	0	0	0	0	0	0	0	0
RD114 retrovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398935842878	0	0	0	0
Rahnella aquatilis	4.75311277894e-05	0	0	0	0.000811098700782	0	0	0.000277339072728	0	0	0	0.000538239014125	0	0	0.000581295221854	0	0.00119876725566	0	0	0	0	0.000226764658511	0.00262673067119	0	0.000321823176336
Rahnella sp. Y9602	2.34974050481e-05	0	0	0	0	0.00325193829497	0	0	0	0	0	0	0	0	0	0	0	0.00255530113432	0	0	0	0	0	0	0
Ralstonia pickettii	0.000139221157175	0.0484382639544	0.08630848445392	0.0179597747998	0.0141221224904	0.0284732318019	0.011295218890405	0.0855889998891	0.0509950427619	0.07405602844764	0.0583396459606	0.03673008441399	0.012822405543564	0.123032904241	0.046694657508717	0.06045617003477	0.08754988276907	0.021491008063509	0.0750309845828	0.07315449354677	0.058904544992866	0.05908633646048	0.00993143655146	0.0470799247292	0.02070211205176
Ralstonia solanacearum	0	0.00280909690144	0.0609957843641	0.00732092131955	0.0583105139157993	0.0225814996307	0.0025457622938629	0.052584450664662	0	0.0129652921875	0.01512928815396	0	0.00692181790085	0	0.000579694261911	0.0264148203753	0.017008291842703	0.001257013542044	0	0.00993619458768	0.00114045967609	0.000870359898143	0.0006793166741442	0	0
Ramlibacter tataouinensis	0	0	0	0.00117593950708	0.0199071447872	0.000897117216625	0	0.00408411139405	0	0.00234738624214	0	0.000720558107212	0	0	0	0	0	0	0	0.00239861790355	0.00488462504497	0.000315160016614	0.000973509114288	0	0
Reclinomonas americana	0	0	0	0.0462216757939	0.00711339615374	0	0	0.0218905593387	0	0	0	0	0.0726584623063	0	0	0	0	0	0	0	0.0479989731283	0.0185815988281	0.0717467114467	0	0
Renibacterium salmoninarum	0	0.198007388609	0.0669223625435	0	0	0.0250739364544	0	0.00239472763393	0.169264719226	0	0.117834408607	0.148720288488	0	0.0264703998482	0.146596945506	0.223205357008	0.142843020381	0.0477407803793	0.391505844584	0.281568256038	0.178529558311	0.278079160749	0.0252730198545	0.0631911975312	0.0477959205376
Rhizobium etli	0	0	0.00337099478931	0.000244315142347	0	0	0	0	0.00236648586336	0.00148173758183	0	0.000708262419378	0	0	0.000274776850289	0	0.00466790646978	0	0	0	0	0.0011091760428	0.0002186039416188	0.00125475926455	0
Rhizobium leguminosarum	0	0.000530269360165	0.0010166068621	0.000215072437927	0	0	5.60656273728e-05	0.00325946189268	0.00393719678528	0	0.00159111429129	0.000426733265034	0.000338084510261	0	0.00132982588977	0	0	0.000925398826441	0	0.000710261975618	0	0	0	0.000368191306039	0.0021275251
Rhizopus delemar	0	0	0	0	5.32758634129e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.60985897876e-05
Rhodobacter capsulatus	0	0.00318468485702	0	0	0	0.0059726926254	0	0	0	0	0.00152418954017	0	0	0	0	0	0.000562336248283	0	0	0	0	0	0.00115128056112	0	0
Rhodobacter sp. SW2	0	0	0	0.000907955789948	0	0	0	0	0	0	0	0	0	0	0.000311890554921	0	0	0	0	0	0	0	0.000140935699429	0	0.000498978843135
Rhodobacter sphaeroides	0	0.007009167802324	0	0	0	0	0.000441402454755	0	0	0	0	0.001275804274623	0	0	0	0	0	0	0	0.00103614410451	0	0	0.000110326202683	0.00177843967392	0
Rhodobacteraceae bacterium KLH11	0	0.000917439386494	0	0	0	0	0	0	0	0	0	0.000654620813034	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodobacterales bacterium Y4I	0	0.000950059788151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodococcus equi	0	0	0	0.000632710609945	0	0.00434422026061	0	0	0	0	0	0	0.000248648384194	0	0	0	0	0	0	0	0.000657039344488	0	0	0	0
Rhodococcus erythropolis	7.65250533234e-05	0.014305883012	0.0240603274234	0.000694115636827	0.0007833657201	0.00300070778426	0.00446328091086	0.000657465540785	0.0464711387572	0.00415673804613	0.0256754728828	0.00425320049584	0	0.00302807152687	0.00270225924381	0	0.00157878976699	0.00052012274111	0.0103104840755	0.00212372938864	0.0158577208422	0.00390658480361	0.000430971084027	0	0
Rhodococcus jostii	0	0	0	0	0	0	0	0.00451672485076	0	0	0.0109482220696	0	0.00168011241903	0	0.000112967101609	0	0.00157081932296	0.00517496926526	0	0	0	0	0	0	0.000180730685119
Rhodococcus opacus	0	0	0	0	0	0.000688825773686	0	0	0	0	0	0	0	0	0	0	0.000246444368937	0.00365353231459	0	0	0	0	0	0	0
Rhodoferax ferrireducens	0	0	0	0	4.94051844182e-05	0	8.3686064396e-05	0.00152038083888	0	0.00192248094707	0	0	0.000252320034777	0	0	0	0	0.000721666399584	0	0	0	0	0	0	0
Rhodomicrobium vannielii	0	0.00102386683366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodomonas salina	0	0	0	0	0.0133502120543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodopirellula baltica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000683138616167	0	0	6.93150905961e-05	0	0
Rhodopseudomonas palustris	0	0.142221060160517	0.0703424146771	0.030653248051589	0.0012585300034244	0.003996252984479	7.60660291932e-05	0.004425464986104	0.03483851299358	0.04371566116511	0.05297825724816	0.058473276472346	0.03325657750412	0.0248226263656	0.00303766228897	0.04309020380022	0.025529505363747	0.01048428763715	0.0227554458224	0.037488985961615	0.010309656145643	0.0054498796595	0.0010987514139997	0.03108106529387	0.000962160441547
Rhodospirillum centenum	0	0	0	0	0	0	0	0	0	0	0.00270989861167	0.000673351305237	0	0	0.000251654059336	0.00207301039894	0	0	0.00204039814154	0	0.000760768774626	0	0	0.000627083242557	0
