Taxon	Adenoma1.2065.S1.L001	Adenoma10.2757.S10.L001	Adenoma11.2775.S11.L001	Adenoma12.2799.S12.L001	Adenoma13.2803.S13.L001	Adenoma14.2817.S14.L001	Adenoma15.2847.S15.L001	Adenoma16.2873.S16.L001	Adenoma17.2937.S17.L001	Adenoma18.2967.S18.L001	Adenoma19.2971.S19.L001	Adenoma2.2113.S2.L001	Adenoma20.2995.S20.L001	Adenoma21.3129.S21.L001	Adenoma22.3133.S22.L001	Adenoma23.3141.S23.L001	Adenoma24.3217.S24.L001	Adenoma25.3273.S25.L001	Adenoma26.3373.S26.L001	Adenoma27.3379.S27.L001	Adenoma28.3391.S28.L001	Adenoma29.3399.S29.L001	Adenoma3.2123.S3.L001	Adenoma30.3509.S30.L001	Adenoma4.2143.S4.L001	Adenoma5.2243.S5.L001	Adenoma6.2453.S6.L001	Adenoma7.2475.S7.L001	Adenoma8.2555.S8.L001	Adenoma9.2717.S9.L001	Cancer1.2355.S61.L001	Cancer10.2567.S70.L001	Cancer11.2573.S71.L001	Cancer12.2575.S72.L001	Cancer13.2579.S73.L001	Cancer14.2611.S74.L001	Cancer15.2613.S75.L001	Cancer16.2619.S76.L001	Cancer17.2625.S77.L001	Cancer18.2629.S78.L001	Cancer19.2633.S79.L001	Cancer2.2455.S62.L001	Cancer20.2667.S80.L001	Cancer21.2671.S81.L001	Cancer22.2703.S82.L001	Cancer23.2705.S83.L001	Cancer24.2727.S84.L001	Cancer25.2735.S85.L001	Cancer26.2763.S86.L001	Cancer27.2771.S87.L001	Cancer28.2777.S88.L001	Cancer29.2801.S89.L001	Cancer3.2513.S63.L001	Cancer30.2863.S90.L001	Cancer4.2521.S64.L001	Cancer5.2523.S65.L001	Cancer6.2535.S66.L001	Cancer7.2537.S67.L001	Cancer8.2543.S68.L001	Cancer9.2547.S69.L001	Healthy1.2027.S31.L001	Healthy10.3087.S40.L001	Healthy11.3123.S41.L001	Healthy12.3211.S42.L001	Healthy13.3241.S43.L001	Healthy14.3245.S44.L001	Healthy15.3247.S45.L001	Healthy16.3251.S46.L001	Healthy17.3257.S47.L001	Healthy18.3293.S48.L001	Healthy19.3339.S49.L001	Healthy2.2779.S32.L001	Healthy20.3341.S50.L001	Healthy21.3347.S51.L001	Healthy22.3363.S52.L001	Healthy23.3367.S53.L001	Healthy24.3403.S54.L001	Healthy25.3405.S55.L001	Healthy26.3407.S56.L001	Healthy27.3439.S57.L001	Healthy28.3499.S58.L001	Healthy29.3529.S59.L001	Healthy3.3021.S33.L001	Healthy30.3291.66.S60.L001	Healthy4.3023.S34.L001	Healthy5.3043.S35.L001	Healthy6.3061.S36.L001	Healthy7.3063.S37.L001	Healthy8.3073.S38.L001	Healthy9.3075.S39.L001
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae	25.0	3.0	5.0	0.0	45.0	7.0	1.0	0.0	20.0	0.0	34.0	117.0	4.0	6.0	6.0	0.0	0.0	40.0	12.0	5.0	19.0	3.0	0.0	0.0	2.0	23.0	4.0	0.0	7.0	35.0	15.0	15.0	0.0	10.0	9.0	0.0	34.0	0.0	24.0	19.0	2.0	13.0	0.0	101.0	18.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	77.0	8.0	5.0	0.0	5.0	172.0	4.0	8.0	0.0	4.0	13.0	9.0	31.0	0.0	27.0	14.0	6.0	5.0	15.0	0.0	12.0	11.0	17.0	0.0	0.0	2.0	38.0	24.0	1.0	28.0	3.0	20.0	0.0	0.0	10.0	12.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Incertae_Sedis_XI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Incertae_sedis	18.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	9.0	0.0	14.0	7.0	0.0	7.0	6.0	0.0	0.0	13.0	13.0	2.0	7.0	2.0	9.0	0.0	0.0	5.0	1.0	0.0	0.0	5.0	9.0	12.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	9.0	0.0	17.0	0.0	4.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	5.0	0.0	1.0	15.0	8.0	1.0	0.0	11.0	10.0	1.0	2.0	0.0	0.0	0.0	26.0	2.0	0.0	17.0	2.0	0.0	0.0	6.0	1.0	0.0	9.0	15.0	2.0	3.0	10.0	17.0	12.0	0.0	0.0	0.0	23.0	9.0	0.0	19.0	5.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	3829.0	12301.0	9237.0	9590.0	7343.0	5473.0	10159.0	4019.0	12104.0	14979.0	5703.0	8728.0	7006.0	3473.0	5684.0	8874.0	4079.0	2972.0	4243.0	7720.0	4884.0	15790.0	10013.0	11503.0	19013.0	3019.0	11984.0	7559.0	11816.0	7091.0	4342.0	6241.0	5045.0	9642.0	6438.0	2759.0	5430.0	11683.0	7247.0	5449.0	963.0	6808.0	5707.0	1307.0	6920.0	8933.0	11201.0	4239.0	5135.0	10048.0	5762.0	17453.0	12778.0	3799.0	9316.0	6523.0	3995.0	3454.0	9903.0	2883.0	6774.0	3805.0	6073.0	17003.0	2140.0	5398.0	9789.0	6477.0	3647.0	4742.0	4264.0	9824.0	7169.0	11145.0	8452.0	3445.0	7880.0	13170.0	7193.0	9793.0	7428.0	11395.0	13583.0	4540.0	8793.0	6685.0	2536.0	14210.0	3810.0	4976.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae_1	14.0	12.0	12.0	16.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	184.0	0.0	7.0	0.0	5.0	0.0	4.0	0.0	1.0	8.0	1.0	4.0	3.0	2.0	1.0	1.0	1.0	7.0	5.0	0.0	17.0	1.0	2.0	2.0	0.0	6.0	9.0	0.0	0.0	0.0	2.0	0.0	10.0	7.0	4.0	18.0	1.0	15.0	0.0	0.0	0.0	115.0	2.0	5.0	46.0	0.0	1.0	2.0	0.0	0.0	1.0	5.0	0.0	2.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	141.0	2.0	0.0	0.0	1.0	0.0	9.0	4.0	0.0	6.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	5.0	434.0	59.0	7.0	289.0	646.0	556.0	1081.0	675.0	1408.0	85.0	349.0	136.0	1.0	2069.0	1070.0	91.0	311.0	3.0	306.0	1668.0	753.0	14.0	21.0	20.0	51.0	118.0	3981.0	34.0	81.0	97.0	329.0	38.0	0.0	83.0	354.0	72.0	212.0	127.0	378.0	5.0	6.0	311.0	90.0	36.0	1864.0	711.0	1418.0	3813.0	910.0	5.0	151.0	198.0	858.0	1214.0	11.0	90.0	16.0	696.0	55.0	68.0	248.0	1412.0	3.0	4.0	222.0	2482.0	121.0	99.0	6.0	401.0	2590.0	0.0	15.0	41.0	14.0	1.0	1.0	140.0	6.0	432.0	259.0	34.0	125.0	4749.0	15.0	400.0	558.0	254.0	243.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	5160.0	4476.0	5375.0	3516.0	4412.0	4224.0	2494.0	2640.0	4197.0	2618.0	2125.0	5447.0	3900.0	1847.0	5884.0	1243.0	2700.0	5840.0	3277.0	4790.0	3999.0	3275.0	5835.0	827.0	1408.0	3497.0	4928.0	2634.0	4461.0	3763.0	6754.0	4243.0	4410.0	4700.0	7805.0	4916.0	4152.0	4700.0	4031.0	3292.0	1134.0	4144.0	6023.0	1705.0	2204.0	5480.0	4014.0	4407.0	442.0	2773.0	3676.0	1477.0	3670.0	4760.0	3940.0	1796.0	2669.0	1210.0	3084.0	5889.0	5543.0	5053.0	1204.0	2346.0	4385.0	3515.0	2742.0	348.0	3773.0	3610.0	4185.0	3954.0	5890.0	6415.0	2560.0	5658.0	6070.0	1476.0	2546.0	8299.0	4365.0	3886.0	4586.0	4600.0	3331.0	7929.0	3589.0	4191.0	2159.0	1789.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__unassigned	87.0	16.0	19.0	46.0	114.0	1006.0	5.0	293.0	34.0	68.0	126.0	81.0	12.0	48.0	382.0	7.0	1998.0	1023.0	707.0	15.0	457.0	31.0	10.0	8.0	20.0	161.0	73.0	6.0	57.0	32.0	137.0	133.0	61.0	36.0	10.0	44.0	46.0	35.0	53.0	24.0	1.0	41.0	39.0	34.0	67.0	29.0	253.0	57.0	4.0	19.0	30.0	10.0	4.0	38.0	501.0	17.0	274.0	44.0	20.0	148.0	225.0	668.0	2.0	28.0	11.0	27.0	661.0	4.0	43.0	45.0	1731.0	1325.0	142.0	2.0	29.0	126.0	110.0	33.0	9.0	18.0	1206.0	601.0	2.0	12.0	12.0	45.0	6.0	89.0	10.0	23.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales;f__Natranaerobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__unassigned;f__unassigned	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	181.0	11.0	0.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	26.0	4.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	6.0	0.0	3.0	7.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	118.0	0.0	3.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	17.0	12.0	0.0	38.0	7.0	6.0	1.0	0.0	0.0	1.0	37.0	4.0	1.0	0.0	0.0	191.0	25.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	169.0	224.0	344.0	185.0	295.0	574.0	571.0	512.0	114.0	293.0	280.0	442.0	49.0	103.0	309.0	1688.0	181.0	417.0	400.0	257.0	197.0	137.0	140.0	37.0	151.0	232.0	440.0	31.0	371.0	139.0	164.0	77.0	199.0	82.0	284.0	45.0	200.0	135.0	272.0	177.0	160.0	91.0	31.0	103.0	186.0	100.0	98.0	287.0	1259.0	230.0	26.0	86.0	553.0	334.0	367.0	31.0	165.0	37.0	924.0	52.0	161.0	300.0	193.0	622.0	118.0	172.0	812.0	178.0	386.0	418.0	140.0	116.0	291.0	564.0	2266.0	684.0	121.0	445.0	138.0	265.0	60.0	1332.0	843.0	346.0	1094.0	462.0	414.0	311.0	45.0	57.0
k__Bacteria;p__Firmicutes;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis	26.0	0.0	1.0	0.0	45.0	1.0	0.0	0.0	1.0	0.0	5.0	24.0	0.0	0.0	2.0	0.0	1.0	12.0	16.0	0.0	15.0	0.0	1.0	1.0	0.0	6.0	0.0	1.0	6.0	18.0	12.0	0.0	3.0	0.0	0.0	0.0	11.0	0.0	4.0	20.0	3.0	12.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	8.0	9.0	1.0	2.0	0.0	0.0	0.0	15.0	6.0	0.0	0.0	1.0	22.0	1.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae	3.0	1.0	454.0	165.0	9.0	1.0	24.0	3.0	29.0	34.0	35.0	19.0	27.0	81.0	83.0	1950.0	2.0	2046.0	11.0	881.0	1997.0	519.0	316.0	13.0	74.0	1245.0	18.0	1.0	8.0	17.0	797.0	838.0	1183.0	6.0	1075.0	1419.0	369.0	1611.0	3.0	2693.0	803.0	98.0	1393.0	306.0	2099.0	1.0	1013.0	8.0	1.0	11.0	2290.0	5.0	201.0	388.0	113.0	2190.0	460.0	3.0	88.0	0.0	0.0	4.0	2.0	12.0	0.0	1240.0	35.0	1.0	709.0	738.0	1224.0	0.0	196.0	282.0	19.0	201.0	22.0	66.0	449.0	78.0	727.0	80.0	62.0	385.0	8.0	2234.0	1372.0	47.0	3016.0	2555.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae	794.0	1486.0	24.0	149.0	1.0	2433.0	51.0	471.0	2736.0	2.0	7.0	89.0	2.0	3.0	5.0	121.0	491.0	5.0	265.0	139.0	891.0	3.0	12.0	400.0	118.0	17.0	318.0	4333.0	1603.0	9.0	196.0	219.0	1.0	1478.0	4.0	13.0	31.0	211.0	285.0	703.0	8099.0	32.0	4.0	777.0	5.0	40.0	255.0	11.0	182.0	2.0	9.0	1088.0	763.0	45.0	4.0	2.0	30.0	0.0	1708.0	64.0	390.0	846.0	582.0	549.0	1316.0	14.0	78.0	245.0	31.0	2.0	90.0	444.0	2.0	10.0	619.0	8.0	14.0	0.0	1263.0	41.0	13.0	5.0	631.0	374.0	200.0	280.0	1.0	1.0	5.0	824.0
k__Bacteria;p__Firmicutes;c__unassigned;o__unassigned;f__unassigned	50.0	0.0	1.0	0.0	20.0	6.0	0.0	0.0	1.0	0.0	18.0	97.0	0.0	0.0	63.0	1.0	98.0	119.0	171.0	166.0	41.0	0.0	1.0	0.0	0.0	47.0	0.0	0.0	39.0	182.0	172.0	23.0	1.0	62.0	110.0	40.0	139.0	0.0	0.0	2.0	0.0	145.0	0.0	15.0	0.0	0.0	22.0	1.0	3.0	0.0	1.0	0.0	134.0	96.0	34.0	0.0	45.0	0.0	0.0	11.0	9.0	55.0	0.0	148.0	0.0	1.0	120.0	0.0	9.0	56.0	101.0	53.0	166.0	3.0	5.0	151.0	117.0	0.0	0.0	236.0	145.0	93.0	93.0	54.0	19.0	35.0	1.0	0.0	0.0	47.0
k__Bacteria;p__Fusobacteria;c__Fusobacteria;o__Fusobacteriales;f__Fusobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	3.0	3.0	7.0	6.0	10.0	4.0	2.0	402.0	40.0	0.0	0.0	59.0	8953.0	9.0	2.0	503.0	3.0	1.0	3.0	62.0	0.0	1.0	0.0	0.0	16.0	1.0	6.0	1.0	2.0	14060.0	13.0	23.0	2.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	2.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	381.0	1.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteria;o__Fusobacteriales;f__Leptotrichiaceae	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Planctomycetales;f__Planctomycetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	14.0	77.0	0.0	0.0	153.0	0.0	5.0	63.0	35.0	0.0	0.0	0.0	0.0	594.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	6.0	18.0	520.0	1.0	1013.0	17.0	81.0	34.0	0.0	5.0	92.0	125.0	1.0	81.0	89.0	209.0	29.0	1031.0	177.0	0.0	494.0	14.0	188.0	99.0	394.0	77.0	0.0	405.0	60.0	24.0	58.0	522.0	306.0	3.0	83.0	42.0	102.0	313.0	153.0	115.0	0.0	1.0	319.0	23.0	204.0	2.0	436.0	0.0	1.0	1.0	46.0	1.0	108.0	128.0	221.0	0.0	235.0	0.0	493.0	21.0	373.0	208.0	14.0	1.0	44.0	232.0	252.0	2.0	4.0	48.0	65.0	276.0	65.0	413.0	434.0	64.0	404.0	17.0	0.0	334.0	245.0	313.0	429.0	199.0	467.0	0.0	0.0	26.0	1269.0	130.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	3.0	0.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	5.0	0.0	0.0	0.0	10.0	0.0	2.0	0.0	16.0	0.0	0.0	0.0	0.0	2.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	1.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	81.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__unassigned;f__unassigned	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
