species	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Geobacillus kaustophilus	0	0	0	0	0	0.00257861331072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00288460690209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131334243674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacillus sp. G11MC16	0	0.00130318204209	0	0	0	0.000979930293722	0	0	0	0	0	0	0.000471272912305	0	0	0	0	0	0	0.000337061968427	0	0	0	0	0	0	0	0	0	0	0.00019986471675	0	0	0	0	0	0.00023165349678	0	0.000328518340602	0	0	0.00576922215075	0	0.00455418913821	0	0.00132949077196	0	0	0	0.00220747000463	0	0	0	0.000292017305347	0	0	0	0.000707162474006	0	0.00310639282594	0.000357784113826	0	0.0110261741944	0	0.00299181800372	0	0	0	0	0	0	0	0	0.000323916629912	0	0.00509594569377	0.00720673703395	0	0	0	0	0.000356056801234	0.0052101507286	0	0.000662971841029	0	0.000318933148137	0	0
Geobacillus sp. WCH70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201937126036	0	0	0	0	0	0	0	0	0	0	0	0	0.000230070589983	0	0	0	0	0	0	0	0	0	0	0.000268999735253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238938027385	0	0	0	0	0	0	0	0	0	0
Geobacillus sp. Y4.1MC1	0	0	0	0	0	0	0	0	0	0	0.00428340914473	0	0	0	0	0	0	0.000350999263874	0	0	0	0	0	0	0	0.000869699701693	0	0.000640391322315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00241230298818	0	0	0	0	0	0	0	0	0	0	0	0	0.000351894576518	0	0	0.00399697126917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000330151146559	0	0	0	0	0	0.00489231813572	0	0	0	0	0
Geobacillus sp. Y412MC52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00954349734413	0	0	0	0	0	0	0	0	0.000254270959525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000308082665608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacillus sp. Y412MC61	0	0	0	0	0	0	0	0	0	0	0	0	0.00227752957639	0	0	0	0	0	0.000466755287972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248687420944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00220441313283	0.000582203810483
Geobacillus thermodenitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188592451408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacillus thermoglucosidasius	0.00179580470039	0	0	0	0	0	0	0	0	0	0	0.000426836793998	0	0	0	0	0	0	0.00171467293123	0	0	0	0	0	0	0.00042593834219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000489878541733	0	0.000185932522675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316050079525	0	0	0.000383891267615	0	0	0	0	0.000340803004866	0	0	0	0	0	0	0	0	0
Geobacter bemidjiensis	0	0	0.00138232783757	0	0	0.000752746094538	0.000257423105959	0	0.000205117747534	0	0	0.000738739932618	0.000362014366197	0	0	0	0	0	0	0	0	0.00388233229544	0	0.000267936426787	0	0	0	0	0	0	0	0	0	0.00121135123676	0.000185130655675	0	0	0.00164645762039	0.00151413360393	0	0	0.00443170240815	0	0	0	0	0.000340790708778	0.00177521091845	0	0	0.000202415143394	0	0	0.000448633719246	0	0	0	0	0	0.00149138482273	0	0	0.00734057820265	0.000177266743315	0	0	0.000206877236778	0	0	0	0	0.000273498931834	0.00346583948567	0.000746462211703	0	0	0.00103799025134	0.000279846546121	0	0	0	0.00136754812194	0.00171524763607	0	0	0	0.000244992611431	0.00087598118526	0
Geobacter daltonii	0	0	0	0	0	0	0	0	0	0	0.000432530960125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000219274509881	0	0	0.000291209504857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000407526442862	0	0	0	0	0	0	0	0
Geobacter lovleyi	0	0.000385496015998	0	0	0.000186834359227	0	0	0	0	0	0	0	0	0	0	0.000710772772647	0	0	0	0	0.000607116303916	0	0	0	0	0	0	0	0.000205823159816	0	0	0	0.000328135442092	0.000349858822853	0	0	0	0	0	0	0	0	0	0	0.000439379098245	0	0	0	0	0	0	0	0	0	0	0	0	0.0003137800103	0.000409800390151	0	0	0	0.000652333455554	0	0	0.000283332397588	0	0	0	0.000294483209716	0	0	0.000667328894573	0.000574909258939	0	0	0	0	0	0.000340710784674	0.000439112217513	0.000315976910159	0	0.00031938411164	0.000294171875281	0	0.000283032118321	0.00101199301083	0
Geobacter metallireducens	0	0	0	0.00110475861433	0	0	0	0	0	0	0	0.00042498640052	0.00166609303907	0	0	0	0	0	0	0	0.00120929598183	0.00127625693041	0	0	0	0	0	0	0	0	0	0	0.000326801363312	0	0.000213005978172	0	0	0	0.000580706111247	0	0	0.00072842694565	0.000474375294053	0	0	0	0	0	0.000409384202019	0	0	0	0	0	0.000235309030369	0.000917143472072	0	0	0	0	0	0	0	0.000815831952189	0	0	0	0	0	0	0	0	0.000664615779184	0	0	0	0	0.000643966684797	0	0.000678651158294	0	0	0.000657838107538	0	0.00029297587995	0	0	0.00503939308557	0
Geobacter sp. M18	0.000226502447154	0.00116724618982	0.000241772200947	0.000209922633778	0.000141429278699	0.000219428265718	0	0	0	0	0	0.000646036253421	0	0.000295097951549	0.000187646260736	0.0010760770232	0	0.00104073138759	0	0.0018114167584	0	0.00436518333437	0	0.000468626745825	0	0	0	0.00617108099283	0	0	0	0	0	0	0.000971392853463	0	0	0.00863907255204	0	0	0.00028389328127	0.00055365326312	0.000360556993483	0.000535386915931	0	0.000446553988965	0	0	0	0	0	0	0	0	0.000357701244534	0	0.000188936404384	0	0	0.00156507905542	0	0	0.00938222476298	0.00310043460902	0.00114845971061	0	0	0.000237191806498	0	0	0.000167655656318	0	0.00555667753328	0	0	0.000263329843171	0.00181546794333	0.00122364452093	0	0.00051582033113	0	0	0	0	0	0.000190005384897	0	0	0.00323714482255
Geobacter sp. M21	0.000251874049135	0.000324498728227	0	0	0	0	0.00100134413203	0	0.000199470684754	0	0.000392310589684	0	0.000352047808561	0.000328153257865	0	0	0	0	0	0.00100716102484	0.000511051892448	0.00107869955633	0.000859992442578	0	0	0.00107533445497	0.00169112691389	0.000527871748689	0.000346511252144	0.000186235571252	0.000149301887937	0	0	0	0	0	0	0	0	0	0	0.00492536450535	0.000801889348512	0.000510306957185	0.00110956756495	0.000993149193494	0.00265126764915	0.00129475341021	0	0	0	0	0	0	0.000397769039466	0.0019379370894	0	0	0.000344957405298	0	0	0.000346282907982	0.0043929144359	0	0	0.000715501578752	0	0	0	0	0	0	0.00112347401069	0	0.000646120914913	0.000585653309186	0	0	0	0	0.000739262405933	0.00026597967616	0.000556008479038	0	0.000247624866269	0	0	0.00766678222927	0
Geobacter sulfurreducens	0.000940198158238	0	0	0	0	0	0	0	0	0.00232355601827	0	0	0.000887861745444	0	0	0	0.000530607286384	0.0025877570682	0	0.000939885375108	0	0.000671096883305	0.000366277006992	0.00064841389701	0	0.000457992728984	0	0.00269789278993	0	0.000237957234005	0.000190766264717	0	0	0	0	0.000300916716478	0	0	0	0.000228702019022	0	0	0	0	0	0	0.000423447781857	0.000827167275676	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000430869520477	0.00280646108946	0.000428990642376	0.000407945902152	0	0	0	0.000932685701492	0	0.000695928636836	0.00101950416818	0.00215323071416	0.000309170956098	0	0	0	0.000338618365018	0	0	0.00236142907793	0	0	0	0.00092433676276	0	0	0.00326533805318	0
Geobacter uraniireducens	0	0	0	0	0	0	0.000231301022955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252207328484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000358116109625	0	0.000244046489865	0	0	0.000246947371554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000270560749653	0	0	0	0	0	0	0.00410984638296	0	0	0	0	0	0
Geodermatophilus obscurus	0	0	0	0	0.000140231121593	0	0	0	0	0	0.000349803851536	0.000640563179279	0.00188342118613	0	0	0	0	0	0	0	0	0	0	0.000232328322606	0	0	0.000215413400749	0	0	0	0	0.000243387388018	0	0	0	0	0	0.000571058951223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000258636676155	0	0	0.000489617929502	0.000153708421144	0	0.000212659063684	0	0	0	0	0	0.00071145475249	0	0	0	0	0.00150007308865	0	0	0	0	0	0	0	0	0	0	0	0
Glaciecola sp. 4H-3-7+YE-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289546652341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000218115040227	0	0	0	0	0	0	0	0	0	0	0	0.000234034791106	0	0	0	0	0	0	0
Gloeobacter violaceus	0	0	0.000547724773782	0	0	0	0	0.000561289857761	0	0	0	0.000365892004306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053770480699	0.000176482987029	0	0	0	0	0	0	0	0	0.00130476375164	0	0	0	0.00250855646024	0	8.6635470516e-05	0.000376745434119	0	0	0.000219811956935	0	0.000419932498842	0	0	0	0	0.000202589289088	0.000394807295977	0.000321020620687	0	0	0	0	0	0.00111868612724	0	0.000325223409022	0.000242943252321	0	0	0	0.00101001804709	0	0	0.00057220089688	0.000246477858418	0	0.00029828135372	0	0.000277211530438	0	0	0	0.000270934276721	0.00283182830535	0.000547711560569	0.000252237558183	0	0	0	0
Gluconacetobacter diazotrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124506306421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277414479336	0	0	0	0	0	0	0	0	0.00100002597177	0	0
Gluconobacter oxydans	0.000409030905462	0	0.00043660588886	0.003282076562193	0	0.00576543272928	0.00311313947231	0.00456831085709	0	0	0	0	0.01673426899743	0	0	0	0	0.00281911723575	0.00117165450366	0	0.00381321649861	0	0.000822019309921	0.004311474761243	0	0	0.003396699107054	0.0164113247842	0	0	0	0.00848630692894	0	0.0021974165854	0.00134332359071	0.000292876988178	0	0	0	0	0	0.0153127642801	0.00130222834559	0	0	0.0123506469245	0	0	0	0	0.00122395107142	0	0.00358531991752	0	0	0.0120499401851	0	0.00042893459753	0	0	0	0	0.010243048487	0.000214377063662	0	0	0	0	0	0	0	0	0	0.00150455347768	0.000524634085514	0	0	0	0	0.000356659829699	0.00229833770697	0	0	0	0	0	0	0	0
Gordonia bronchialis	0.000451925392089	0	0	0	0	0	0	0	0	0	0.000351951933264	0	0	0	0	0	0	0	0	0	0	0	0.000257173789268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287282860106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000492624584013	0.000154652316556	0	0	0	0	0	0	0	0	0	0	0.000579651712457	0	0.000301856952843	0	0	0	0.000331605671372	0	0.000498809525549	0	0.000222150644666	0	0	0	0.000403678845847
Gordonia polyisoprenivorans	0	0	0	0	0	0	0.000203282933927	0	0	0	0	0	0	0.000133236826187	0.000169444701972	0	0	0	0	0	0.000414994704667	0.000437973726759	0	0.000211585136231	0	0.000291071618593	0	0	0	0	0	0.000664970414362	0	0.000239146203007	0	0	0	0	0	0	0	0	0	0	0	0.000403238557899	0.000269117004386	0	0	0.000334766152591	0	0	0	0	0	0	8.53048512847e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000431955516052	0	0	0	0	0.000273228132719	0	0	0	0	0	0	0.000218315196332	0	0.000171574992705	0	0.00484223890155	0
Gordonia sp. KTR9	0	0	0	0	0	0	0	0.000148102217734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012038612089	0	0	0	0	0	0	0	0	0	0.000254552145099	0	0.000969877367769	0	0	0	0.000267223536262	0	0	0	0	0	0.000309957792676	0	0	0	0	0	0.000278148417745	0.000233887319104	0	0	0	0	0	0.00038461875576	0	0.000212677393681	0.000294293159691	0	0	0	0.00090588725927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gottschalkia acidurici	0	0.00247729269256	0.000410498153272	0	0	0	0	0	0	0.000475205542848	0	0.000548443303112	0	0	0.000637198513302	0	0.00031703065309	0.00132527119842	0	0	0.00936355067224	0.00823502311696	0.00218845541172	0	0.000422441521779	0.000547288880897	0	0.0145075889758	0	0	0	0	0.000421735893047	0	0	0	0	0.00146680359227	0	0	0	0	0.000612179478842	0.000259719496776	0.0079059643568	0	0	0	0	0.00125889149825	0	0	0.000293464627007	0.000333067359712	0.00212565774333	0.000591785048457	0	0	0	0	0.000408079274608	0	0	0	0	0	0	0	0	0.000378484380246	0	0.00243655962186	0.0154383135795	0.000738901802847	0	0	0	0	0	0.000437898345053	0	0	0.0178276881038	0.00328390600391	0	0	0	0	0.0123665765718
Gracilaria tenuistipitata	0	0	0	0.0301236918866	0	0	0.0452261695332	0	0.0205924239333	0	0	0	0.0090859437912	0	0	0	0	0.029868786507	0	0	0	0	0	0.107595964833	0	0.0555062589626	0	0.149861303295	0	0	0	0	0.00712877071884	0	0.0185858561267	0.00607824831196	0	0	0	0.0184783042608	0	0.0476692198742	0.0724354044977	0	0	0	0.119745726112	0.0389854232664	0	0	0	0	0.0496055013224	0.0056299709853	0	0.0300095391085	0	0	0	0	0	0	0.0283440009236	0.03559274584	0	0	0	0	0	0	0	0	0	0.0499598125089	0	0	0	0	0	0.022205913356	0	0	0.014349931075	0	0	0	0	0	0
Gramella forsetii	0	0	0	0	0	0	0	0	0.000249218874606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400090504283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000240139329957	0	0.000248486519438	0	0	0	0	0	0	0	0	0.000215379794315	0	0	0	0	0	0	0	0	0	0	0	0.000365857917429	0	0	0.000220717238738	0	0	0	0	0	0	0.000527968828613	0.000297666991968	0	0
Granulibacter bethesdensis	0	0	0	0	0	0	0	0	0	0	0	0.00125884368926	0	0	0	0	0.000363840742224	0	0	0	0	0	0.000502316879181	0	0	0	0.000423333417977	0	0.000303592989008	0	0	0	0	0.000516048271031	0	0	0	0	0	0	0	0	0	0	0	0	0.000580721596547	0	0.000303157182538	0.000722384432921	0	0	0	0	0	0	0	0.000462831351454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000566093535508	0	0	0	0	0	0	0	0.00584570717473	0	0	0	0	0	0
Granulicatella elegans	0	0.00572843535876	0.0061021710419	0	0.00277634140228	0.00307679157762	0.00694450074243	0.00370565859739	0.00402433423506	0.00627916859747	0.00989361506171	0.000905862741457	0	0	0.00263114887554	0	0.00157091674693	0.00364824645247	0.00181949909664	0	0.00128881320907	0.00136017717317	0.0021688005388	0	0	0	0.000609260663307	0.00133123092285	0.00131079138573	0.000939328736574	0.000376521930857	0	0.00975212500746	0.0029707828256	0.00408621925756	0.00118785932391	0.00174563321261	0.0129211554787	0.0018566712815	0.000902794064986	0.00318456860203	0.00155264928273	0	0.0454716881155	0.00279819986033	0.00250460631898	0.00250732030653	0.00108840564741	0.00218151625026	0.00207930864928	0.00248206883927	0.000789197871807	0	0.0203546883777	0.00652032601521	0.00390980087318	0.000264923908419	0.00799327218344	0.0722052111889	0	0.00471816623216	0.001746570133	0	0.00347790784775	0.012077652644	0.00601470483026	0.000507356845294	0.00399104326943	0	0.00250056767103	0.00846303658557	0.000670743467999	0	0.0036613280297	0.000814720757425	0.00221542390891	0	0.0233345637374	0.00178204789169	0.00216982754504	0.00279650022185	0	0	0.000678002648248	0.00187344300995	0.0015985369051	0	0.00429660660218	0.0102129252853
Granulicella mallensis	0.000191636171165	0	0.000204555400905	0	0	0	0	0	0	0	0	0.000546589741501	0	0	0	0	0	0	0.000274467503569	0.00019157241805	0	0.000410359569641	0	0	0	0.00027271961043	0	0	0	0	0	0	0	0.000448136164119	0	0	0.000131662497359	0	0	0.000408553596499	0	0	0	0	0.000281401598044	0.000755628892658	0	0	0.000131630803293	0	0	0	0	0	0.000151319550373	0	0	0	0.000262457829988	0	0	0.000263466327133	0	0	0	0	0	0	0	0	0	0.000404720805933	0.000427392695975	0.000184101138222	0.000491595456813	0	0	0	0	0	0	0	0	0	0.000376806434964	0	0	0.00259253525345	0
Granulicella tundricola	0	0	0	0	0	0	0	0	0	0.000268361368446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000455157012113	0	0	0	0	0	0.000253932772168	0	0	0	0	0.00021160289535	0	0.000136103239575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000297439259236	0	0	0	0	0	0	0	0	0	0.000314703711516	0	0	0	0	0.000208638874213	0	0	0.000290122010315	0.000234654349891	0	0	0	0	0	0	0	0	0	0	0
Grimontia hollisae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000322658715037	0	0	0	0	0	0	0	0	0	0.00100999268188	0
Guillardia theta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122453775987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135129227205	0	0	0	0	0	0	0	0	0	0	0	0.0189875788846	0	0	0	0	0	0	0	0	0	0	0	0
Haemophilus influenzae	0.00697073992972	0.00153462301924	0	0	0.02438953743269	0	0.001788468397512	0	0.000476701539974	0.01360169171379	0.013191300531017	0	0	0.004400411157432	0.000517258122157	0	0.000981964181095	0	0.035085196939651	0.003633131808698	0.03993520178652	0.0114781455472	0.040621031224708	0.007634751618546	0.000717461205213	0	0	0.00499283396991	0	0	0.019997654819919	0.00142901827221	0	0.012960488816909	0.000425709059678	0	0	0.01263531048898	0.00238848346687	0	0.014381330778259	0	0	0.014975832783812	0	0.02026030105774	0	0.000529992704978	0	0.028492415053983	0.002895258344188	0	0.002961289743328	0.022726036847188	0.00392071864083	0.017819531503178	0	0.011462438255664	0.034963411664426	0.068467330778125	0.11458036086573	0	0	0	0.00150992371955	0.00479814339392	0.00190286181652	0.00443015820019	0.000946444581188	0.015934573576498	0.009138019161007	0.000653229144481	0	0.008769639000247	0	0	0	0	0.000444250879742	0.000710944771304	0.00368316170946	0.001355563775124	0.0026294815252	0.000697160150549	0.008275111766	0	0	0.00606887673618	0.03670909059794
Haemophilus parainfluenzae	0.0372314821376	0.0221384799484	0	0.0132716018812	0.305079079752	0.00832353671928	0.00398506078815	0	0.00453620448053	0.171283721407	0.389874663465	0.00326746508538	0.00880659197303	0.0470143909462	0.0223029259575	0	0.0254984770261	0.000657964907968	0.493043102578	0.0984874541552	1.18311326455	0.0294371181407	0.640826470192	0.123249305501	0.00440437070083	0.00978176212453	0.000549403859476	0.0120044416276	0.00394004235877	0.00211761100081	0.137170338145	0.0477977863922	0.00125628966382	0.161404828529	0.00614128118985	0	0.000787066753196	0.0924855018742	0.0128360135889	0.00162819815389	0.179122331922	0.00980076495667	0.010941559839	0.207342613735	0.00336438768153	0.470905863642	0.00452197732863	0.0117777030301	0.00550814102214	0.490319561881	0.00313350523786	0.000711663139891	0.0179208598688	0.295663395745	0.137043093696	0.659302636999	0	0.400643182005	0.984515919437	0.728246108632	1.05332484408	0.0055124243267	0.00374625690699	0.00313622084854	0.0196039509461	0.039593668849	0.0032025810627	0.0221934836165	0.000830008597988	0.109926347767	0.122529348113	0.00786300173145	0	0.208002117817	0.000734678530032	0.049278317379	0.00688658502565	0.0117587981835	0.00361568390832	0	0.0428698877614	0.012097398675	0.139087353745	0.00244556915696	0.263544314638	0	0.00270902102581	0.228594706882	0.803277993105
Haemophilus phage Aaphi23	0	0	0	0	0.017384755875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hahella chejuensis	0	0	0	0	0	0	0.000164657281216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000453788036896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halanaerobium hydrogeniformans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000579852353292	0	0	0	0	0	0.000338594470353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halanaerobium praevalens	0	0	0.000552527198694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000517458698347	0	0	0	0	0	0	0.000496495061732	0.0130180650554	0	0	0.00030683300361	0	0.00113530621133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000509436918778	0	0.000546598261806	0	0.000497277929246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haliangium ochraceum	0	0	0	0.000234556455997	0	0.000245177546728	0.000251536471785	0.000184555945089	0	0	0	0.000180461691196	0	0	0	0.000150293949013	0	0	0.000906180012388	0	0	0	0	0	0	0.000180081836097	0	0.000265201528571	0	0	0.00045005351013	0.00027427177258	0	0	0	0.000118319858343	0	0	0	0	0	0.000618622894117	0.000805734656185	0.000170918012341	0	0.000498955825667	0.000332997662287	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134275823262	0	0.000551747477571	0.000173213088282	0	0	0	0	0	0	0	0.000133622341503	0.00225772283274	0.00048626163621	0	0	0.000169042327285	0.000546894285889	0	0	0.000557105548522	0	0	0	0.000373218456243	0	0	0.0029958237647	0.000226063408296
Haliscomenobacter hydrossis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000626149178674	0	0	0	0.00029180930857	0	0	0	0	0	0	0	0.000100760722407	0	0.000295367119043	0	0	0	0	0	0	0	0	0	0.00133240734393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014460351753	0	0	9.32678021973e-05	0.000172740803513	0	0	0.000285409773545	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143905399679	0	0	0	0.000114315487277	0.000128901349432	0	0
Haloarcula marismortui	0	0	0	0	0	0	0	0	0	0	0	0.000498497166692	0.000488570139188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239237018035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halobacillus halophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034046069808	0.000472617747211	0	0	0	0.000581618341617	0	0	0	0	0	0	0	0	0	0	0	0.0003143542521	0	0	0	0	0	0	0	0	0	0	0.0113250256295	0	0	0	0	0	0.000469177395061	0.00492849833353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00210126748902	0	0	0	0	0	0.000275381971797	0	0	0	0.000309719738506	0	0	0	0	0	0	0	0	0	0	0
Halobacteriovorax marinus	0	0	0	0	0.000434206010277	0	0	0.000253551639847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100049609784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomicrobium mukohataei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318380157288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00281815708403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
