genus	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|g__Gottschalkia	0	1	1	1	0	2	1	1	0	0	0	0	1	0	2	0	0	0	2	0	0	1	3	2	4	3	2	5	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	4	0	1	2	0	0	1	0	0	0	0	0	5	1	0	2	1	0	0	0	0	0	0	1	1	0	0	0	6	0	3	2	0	0	0	1	0	1	0	2	1	4	0	0	0	4
d__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halanaerobium	1	0	1	0	1	1	1	4	5	1	3	2	3	1	8	0	2	4	0	1	0	3	1	3	3	4	0	2	0	0	2	3	2	1	0	2	0	1	0	0	2	0	0	3	4	2	1	0	1	2	1	0	0	0	0	3	0	0	1	0	0	0	0	3	1	0	1	2	2	3	1	1	1	0	0	9	0	1	1	0	4	0	1	0	1	1	0	1	6
d__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halothermothrix	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1
d__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae|g__Acetohalobium	2	1	1	0	0	0	2	3	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	1	2	0	0	2	1	0	0	0	0	1	0	1	0	1	0	0	0	0	2	0	0	2
d__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae|g__Halobacteroides	0	0	1	0	0	0	1	0	0	0	6	6	1	0	0	0	0	0	2	2	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	1	0	3	0	0	1	4	1	2	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	1	0	0	0	0	2	0	0	1	0	0	2
d__Bacteria|p__Firmicutes|c__Clostridia|o__Natranaerobiales|f__Natranaerobiaceae|g__Natranaerobius	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Ammonifex	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Caldanaerobacter	5	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	4	0	0	1	0	0	0	1	0	3	0	0	5	0	0	0	2	0	0	1	1	0	1	17	3	0	0	0	3	0	0	2	1	1	0	0	1	5	0	0	1	1	0	0	1	0	3	1	0	0	0	1	0	0	6	0	6	0	0	1	0	2	1	0	1	1	0	0	1	0	9
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Carboxydothermus	0	1	0	1	0	2	1	1	0	4	1	0	2	0	0	3	1	2	1	0	1	0	3	0	1	1	0	1	0	2	1	1	6	0	1	1	3	3	1	2	1	1	0	0	0	5	3	0	1	1	1	0	2	0	1	0	1	5	1	1	1	0	3	0	0	0	0	1	0	1	0	0	4	1	1	2	0	0	0	0	3	0	0	2	0	3	0	3	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Moorella	3	0	1	3	0	3	2	0	0	0	2	1	2	1	0	2	1	1	3	0	1	1	0	0	1	1	0	6	0	0	3	1	2	0	0	0	0	2	4	0	2	4	3	0	2	1	2	1	1	1	0	1	2	0	1	8	1	1	0	2	2	3	3	3	4	2	1	1	3	0	1	0	5	4	3	0	3	0	0	0	5	0	4	1	1	1	0	10	6
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Tepidanaerobacter	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	2	0	1	2	0	1	2	0	3	2	0	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	4	2	0	0	1	0	0	0	0	0	0	0	1	2	1	0	1	0	0	3	0	0	0	0	3	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	2
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Thermacetogenium	0	0	0	2	1	0	2	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	3	1	0	0	0	0	0	2	0	0	1	1	2	0	0	1	0	0	1	0	1	0	0	0	0	2	1
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Thermoanaerobacter	2	1	2	1	2	2	4	3	0	1	1	2	1	0	2	0	5	1	2	1	1	3	0	7	5	4	1	4	0	1	0	0	0	1	1	3	1	2	2	1	0	0	2	2	0	1	2	1	0	1	0	0	2	1	1	2	3	0	1	2	0	0	1	1	2	1	0	1	2	0	0	0	5	6	5	0	1	2	0	1	1	0	7	1	3	0	8	0	7
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_III_Incertae_Sedis|g__Caldicellulosiruptor	1	4	8	1	1	2	9	3	6	0	3	0	4	1	6	5	4	2	4	2	0	6	3	2	6	6	2	14	0	2	1	4	3	2	4	2	1	6	2	4	0	2	4	0	5	1	5	4	3	1	0	2	5	0	3	1	0	1	1	3	5	2	1	1	5	0	1	3	4	3	3	4	1	3	13	3	3	3	2	4	2	2	4	5	4	0	1	1	4
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_III_Incertae_Sedis|g__Thermoanaerobacterium	4	5	0	0	0	1	8	1	0	2	0	1	10	2	7	3	0	1	3	4	0	2	4	1	2	2	2	6	0	2	0	1	1	3	0	3	0	4	2	0	2	5	2	0	2	0	5	1	1	3	1	1	1	1	0	2	5	3	2	2	1	2	0	0	0	0	1	0	0	1	2	2	1	5	3	1	2	2	2	0	0	2	5	0	5	2	2	2	9
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_III_Incertae_Sedis|g__Thermosediminibacter	1	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	1	0	0	0	0	0	0	0	1	0	1	0	3	1	0	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	3
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_IV_Incertae_Sedis|g__Mahella	3	0	1	0	2	0	10	4	0	1	0	6	4	2	1	5	0	0	2	1	1	2	1	1	2	0	0	8	0	0	0	0	1	1	1	0	0	2	1	1	2	2	0	2	1	1	7	12	2	3	0	0	0	2	0	2	0	0	1	1	2	1	1	1	0	2	0	2	1	2	1	1	4	0	6	0	0	2	0	1	4	0	1	1	0	0	1	1	7
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermodesulfobiaceae|g__Coprothermobacter	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermodesulfobiaceae|g__Thermodesulfobium	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
d__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix	4	5	5	2	5	4	2	3	4	2	0	7	5	1	1	2	3	3	2	2	3	6	1	2	5	0	1	9	3	0	0	4	17	2	3	7	1	12	0	3	7	1	0	2	1	14	5	4	2	5	1	2	4	4	6	2	5	10	0	1	2	1	7	9	3	5	4	3	0	10	2	5	12	3	14	11	6	8	0	2	7	8	7	2	7	5	1	0	9
d__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea	341	338	451	337	281	222	4753	238	141	207	246	258	131	368	440	356	294	287	149	211	241	366	54	264	935	241	1353	175	141	99	265	257	374	187	284	516	79	350	178	169	490	205	1300	44	165	937	266	251	223	336	112	159	144	367	267	335	85	203	97	676	149	277	546	378	624	122	855	283	193	319	226	576	593	680	146	397	197	4205	98	168	434	188	350	243	196	152	2175	169	157
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	2	35	36	19	12	9	10	7546	10395	8	26	33	9	10400	16	6362	18	150	23	9	101	10	213	46	11	12	11	64	6949	16	203	19	16	5182	17	8	8	41	18	13	8	24	18	40	14	194	1284	9672	8	25	1309	187	18	15	12	15	21	34	716	30	14	3	39	1569	34	4	13	21	16	18	33817	28	69	417	17	3406	30	86	6	52	19	10	24	17	19	25	206	107	982
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas	2	4	2	0	0	4	0	3	2	0	1	0	2	0	3	1	1	6	2	10	2	16	4	1	0	1	7994	3	1	2	3	1	2	1	2	2	1	0	3	1	1	1	4	11	1	2	3	1	0	5	45980	1	0	3	0	0	0	7	3	5	2	4	0	3	4	40191	2	1	1	6	2	0	1	0	4	2	0	0	3	0	4	5	3	0	2	10	2	1	2
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera	3	6	10	4	1	7	2	86	7	3	8	10	5	3	0	3	0	149	2	2	4	3	7	11	6	6	2	10	3	3	5	0	2	2	4	3	0	10	1	4	1	7	4	9	3	8	846	1	0	31	1	4	0	1	7	12	380	0	38	7	13	4	14	4	2	2	1	0	2	10	4	5	7	7	6	2	5	4	8	8	5	10	6	2	2	1	2	12	223
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas	9	13	7	6	5	9	10	12	7	6	9	11	16	11	9	11	9	1	12	13	13	20	9	17	14	14	10	13	7	5	9	9	9	9	6	26	0	20	8	2	13	34	19	5	13	12	13	13	5	55	62	3	8	6	3	14	3	6	20	9	9	12	25	6	8	24	2	6	11	5	14	5	27	11	21	13	4	6	6	15	14	13	14	8	11	3	10	27	11
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	156	6	1	6	356	6	7	79	114	235	243	3	39	81	21	0	10	4	538	62	121	12	457	35	334	5	4	14	13	12	612	15	3	40	229	0	40	150	104	2	222	2	6	2366	6	18	13	7	20	220	66	4	5	38	37	237	3	72	1738	381	1995	41	2	11	8	15	6	12	3	219	751	25	6	847	2	38	15	10	739	9	33	9	207	2	318	40	8	17	55
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	4	1	0	1	12	38	609	0	47	6	18	2	4	2	16	0	2	252	4	0	2	9	8	2	0	11	4	10	0	0	0	1	361	1	308	303	2	1	2	0	11	0	2	41	1	1	80	20	53	8	0	3	3	60	3	4	3	2	636	1	70	174	0	6	0	0	18	1	27	110	39	0	1	25	18	1	0	1	5	14	14	2	5	0	21	1	1	0	6
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Ilyobacter	1	1	0	7	1	0	0	1	14	1	1	1	0	2	1	1	0	114	0	1	0	2	0	2	2	2	0	1	1	0	0	0	44	0	0	0	1	0	0	0	3	2	0	12	1	0	1	1	6	0	0	0	3	1	0	4	0	0	0	1	3	4	0	1	0	2	3	0	0	15	4	1	1	0	1	2	0	1	0	0	3	0	2	0	3	1	0	0	1
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia	6	1	2	1	0	0	1	1	2	1	3	0	0	0	1	0	1	20	7	0	0	0	1	1	0	1	2	1	0	1	2	1	14	0	2	2	1	0	1	0	1	0	1	99	0	0	0	0	1	0	0	1	2	5	0	0	0	1	6	2	28	0	0	2	2	2	0	1	1	1	3	1	0	3	2	1	0	1	0	2	1	1	0	1	2	0	0	0	0
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sebaldella	1	1	1	0	0	1	1	0	2	1	0	1	1	0	3	1	0	26	1	0	1	0	0	0	0	0	0	1	0	1	0	1	6	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	1	1	0	0	1	2	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Streptobacillus	2	2	4	0	0	1	1	1	0	1	0	1	2	0	2	0	1	35	1	0	0	1	1	1	0	2	1	1	0	0	0	0	22	0	1	3	0	0	0	0	0	0	1	0	0	1	3	0	6	1	0	1	0	1	0	3	1	0	0	2	1	1	0	0	5	0	0	0	0	0	1	1	0	0	4	1	4	1	1	0	1	0	3	0	2	0	0	1	6
d__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Gemmatimonas	1	1	0	1	1	0	1	0	4	0	1	4	1	0	1	0	1	0	0	1	0	0	0	0	0	2	3	2	0	1	0	0	1	0	1	2	0	1	0	3	0	6	1	0	2	1	2	1	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	3	2	0	1	1	0	0	0	6	0	3	0	0	1	0	0	0	2	0	0	1	0	0	0	0
d__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Ignavibacteriaceae|g__Ignavibacterium	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	1	0	2	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2	1	2	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	3	0	1	0	0	0	1	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
d__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Melioribacteraceae|g__Melioribacter	1	1	1	1	0	1	2	0	0	0	0	1	0	0	0	3	1	1	2	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	4	0	0	1	1	1	0	0	0	1	0	0	0	3	0	0	0	0	2	1	0	0	1	0	0	0	1	0	2	0	0	0	1	0
d__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Leptospirillum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
d__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Nitrospira	0	0	0	0	2	0	1	0	0	0	0	0	4	0	0	1	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	2	1	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	2	0	1	0	0	1	2
d__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Thermodesulfovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__Phycisphaera	1	1	2	0	0	0	1	0	1	0	0	3	2	0	0	2	0	0	2	1	0	1	0	0	0	0	0	2	1	1	3	0	0	0	0	2	0	1	0	2	1	3	0	0	2	1	2	0	0	1	0	0	1	0	0	0	1	1	2	0	0	0	1	0	1	0	0	0	0	0	0	2	1	0	6	0	1	5	0	0	0	0	2	0	0	0	1	7	0
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Isosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Pirellula	0	0	1	1	0	0	0	1	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Planctomyces	0	1	0	0	1	0	0	0	1	0	0	0	0	1	2	2	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	2	1	1	0	0	0	0	3	0	0	0	3	0	0	3	1	0	0	0	0	0	11	1	0	0	1	0	1	0	3	0	0	2	0	1	0	0	1	0	4	6	0
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Rhodopirellula	1	1	0	1	2	1	2	0	0	0	0	4	2	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	8	1	0	1	0	0	2	0	0	0	3	0	0	1	1	2	0	2	2	0	0	0	0	0	0	0	4	1	0	0	0	1	1	0	1	0	10	0	1	0	1	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	1
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Singulisphaera	1	0	1	0	0	1	3	0	0	1	0	3	0	0	1	0	1	0	0	0	0	3	0	0	1	0	1	0	1	0	0	0	0	2	0	1	0	1	1	1	0	2	2	4	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	1	2	0	0	1	1	1	2	0	1	2	0	0	0	3	0	0	0	0	0	4	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|g__Candidatus_Pelagibacter	0	0	0	0	1	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	4	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|g__Candidatus_Puniceispirillum	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|g__Micavibrio	1	1	1	0	1	1	1	0	0	0	2	0	1	0	1	4	0	1	3	2	0	0	1	1	0	1	1	3	0	1	2	4	1	3	0	0	1	3	0	0	3	3	1	0	2	0	1	0	1	1	1	1	1	1	0	1	2	1	1	2	0	5	0	3	0	1	0	1	0	0	1	1	2	0	1	0	0	0	1	0	2	0	1	2	2	0	0	5	2
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Asticcacaulis	0	0	1	1	3	1	1	2	1	0	1	5	0	0	0	0	1	0	0	1	0	2	2	0	2	1	0	0	0	0	1	0	1	0	0	0	0	2	0	2	1	18	2	0	0	2	1	2	0	0	0	1	0	0	3	1	0	0	3	0	0	0	1	3	0	0	0	2	3	2	3	0	5	1	2	0	2	2	0	0	1	6	1	0	0	0	0	5	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas	2	0	0	0	0	0	0	1	0	1	1	0	0	4	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	1	0	0	0	1	2	0	2	1	0	0	0	0	0	1	3	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter	1	2	1	1	2	0	5	2	3	0	3	5	0	0	1	1	0	0	1	3	4	2	2	0	1	3	1	2	0	3	0	2	2	2	2	2	1	4	1	2	1	5	0	1	3	4	4	1	0	2	0	0	1	0	0	1	2	0	2	2	0	0	9	1	1	3	0	0	0	1	1	4	9	0	2	1	2	5	2	0	1	0	1	0	1	4	0	13	3
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Phenylobacterium	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	3	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	1	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Magnetococcales|f__Magnetococcaceae|g__Magnetococcus	2	1	0	0	0	0	0	0	0	0	0	1	5	0	0	4	1	0	1	2	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	1	1	0	2	0	1	0	0	1	1	2	0	0	3	0	0	0	0	0	0	0	0	1	2	2	3	0	1	0	0	1	0	0	1	0	1	0	0	0	0	2	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Parvularculales|f__Parvularculaceae|g__Parvularcula	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella	4	1	2	0	0	0	0	2	0	0	0	0	1	0	3	1	0	0	1	0	0	1	1	3	1	0	1	2	2	2	0	3	0	0	0	1	0	1	0	2	0	3	1	1	0	4	0	0	0	1	1	0	1	0	0	0	0	0	1	1	2	0	1	0	1	0	0	1	0	0	0	0	1	0	1	7	0	0	1	0	0	0	1	1	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Beijerinckia	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
