class	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Deferribacteres	0	0	0	0	0	0.000359399246532	0	0	0.00037226665922	0	0	0.000529067989378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000450871957399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000367361723268	0.000230465009846	0	0	0	0	0	0	0	0	0.000393662717912	0.000741417978192	0	0	0	0.000445106980201	0	0	0	0.000462624582689	0	0	0	0	0	0	0	0	0.00037823913278	0	0	0	0	0	0	0	0	0	0
Dehalococcoidia	0.000813315035264	0.01580176778685	0.0026044349888	0	0	0.0149703541323	0.0177836713417	0.001233970659554	0.000644101714973	0.0040199675534	0.0039024221707	0.0115987929674	0.0011367815653	0.00370868665483	0.016844798708	0.004705741785465	0.000670474575706	0.0177508095617	0	0.0121956669501	0	0.0052247695071	0.01395937764304	0.00252408649284	0.00178680703152	0.0115743785855	0	0.00879724653169	0.00114117078257	0.00300682405989	0	0.00264423558752	0.00178382242344	0.000950957947832	0.0406937390711	0.015111762295142	0	0.0072222375314	0.000792435940426	0.00288987530141	0.00203878304158	0.00994016905502	0.00517868884073	0.000274634830585	0.00477713887195	0	0.009579868507845	0	0.00837973155886	0.0064848239024	0	0.000505249984712	0.0024825431782	0	0	0.01383351152504	0	0.003445512167879	0.00334165879992	0	0.00352163822223	0.0380176571602	0	0.0295021965761	0.0216501530084	0	0.00064962678559	0.00681358333704	0.00235708052272	0.00160088087245	0	0.00171765859518	0.00544163823799	0.00859469509833	0.00625907897025	0	0.0011740044898	0.000878761796348	0	0.00370436996221	0.00358067791313	0.00429431436939	0.00538614506682	0	0.000799594192152	0.000682262987704	0.0192328751505	0.00550143505858	0.00417215348585
Deinococci	0	0.001149289898271	0.002205870496786	0.003365982216757	0.000524160388307	0.004084838862102	0.004251671444711	0	0.000388083739304	0.000335234818359	0.000601083388853	0.004680993533599	0.002496802402693	0.001152086095237	0.001581477435237	0.001756582031696	0.002854877382064	0.001562007929248	0.002223186919047	0.001195284395663	0.004465781852476	0.00490351546454	0.001159005604736	0	0.003164323912217	0.004110247930437	0.001337218211973	0.009602873163306	0.000892762954106	0.000200597065358	0.001397743653812	0.00167330082854	0.002221094300591	0.000890181288115	0.001950512265187	0.000300318629719	0	0.001152585843736	0.000645839478538	0	0.001252902903551	0.019287823092034	0.004720578668773	0.000165472796484	0.002060274371033	0.00104115714362	0.001592238513193	0.001944988107509	0.001327150995305	0.003050517665228	0.000788564919401	0.000239737309519	0.001399581098044	0	0.00109026281917	0.003924729066056	0.000220256107856	0.00038605009423	0.004930843754101	0.002273272039046	0.000951976097672	0.000724226776785	0.021564584737555	0.00263282861907	0.001950642161433	0.000500058859814	0.000789013146334	0.000762300854627	0.001269301769791	0.001808078688828	0.000415884584023	0.001891622667262	0.01201528197384	0.001687824537186	0.00445913020978	0.000360461712691	0.002663645836398	0.008340088665451	0.000653344956466	0	0.00475626590791	0.004665514149935	0.00547656521245	0.002543091716819	0.003379277261402	0.001042535707399	0.00093438212045	0.02048825413629	0.001038568085048
Deltaproteobacteria	0.081741048754224	0.044485839761408	0.041819870601752	0.04953609271166	0.0193902080705852	0.013578553464718	0.057395195335241	0.0197019238553013	0.007612853176706	0.017115510174333	0.078070871940334	0.260762018516338	0.058035573460255	0.012688617775338	0.0058380636638775	0.034440041759129	0.0305189271709191	0.123697018207184	0.122537534085877	0.016987716688629	0.235149400762827	0.057384282949552	0.010477924144312	0.0131548573428014	0.047272891826617	0.198277350391316	0.06675327022809	0.114277094684152	0.0119498603163955	0.011751464685948	0.0147016341921134	0.028743120635539	0.061712643049324	0.023637461718689	0.0211012338348176	0.048958090830522	0.01132588148785	0.222185912435448	0.049298633257836	0.029851551157852	0.0160367177009974	0.338779188095558	0.143984254661734	0.0032495129038003	0.02047903439117	0.06136903753317	0.049741713501541	0.097969477364601	0.0275765596291551	0.120005065921909	0.001075085196974	0.013159583378406	0.003934062337988	0.004903413786479	0.0492861260498214	0.03742718539967	0.039245267615527	0.016508039447027	0.142145606902695	0.016904311852124	0.078368816786926	0.012355925169806	0.140539572335461	0.0293767012772042	0.024504808176518	0.016280529733274	0.022616069337947	0.025486108423244	0.032597298503992	0.01121793847299	0.028516350061058	0.020257569450287	0.411913291290375	0.02591403672659	0.094459105974574	0.025575693535688	0.026282564640009	0.0911455225826563	0.000947824975481	0.015798592925848	0.072842533268695	0.0051124571680982	0.300423924435308	0.09712335570915	0.03905290198457	0.045725393847514	0.021306515425822	0.759735250011788	0.04602287417622
Dictyoglomia	0.001254070696231	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001038936575755	0	0.000531057951996	0	0	0	0	0.00130595224016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000442484894648	0	0.00100689414412	0	0	0	0	0	0.000268677411163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000540395114299	0	0	0.00115084715055
Dothideomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86097288156e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38546622871e-05	0	0	0	0	0	0	0
Elusimicrobia	0.00072728949296	0	0.000776320007344	0	0.000454123254239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000752370035379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000708618811071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epsilonproteobacteria	0.054614527214527	0.058457021323456	0.043331985994121	0.073609807101385	0.026584536223199	0.024248500203872	0.02316869962819	0.021174689196659	0.028492099589909	0.054485752886464	0.03646039942165	0.036023890900447	0.035097385375332	0.057066317732608	0.027520867888418	0.0372518742153	0.030240968886021	0.180938528364929	0.038938085094568	0.111729668646293	0.02440142218992	0.09235248465846	0.024057204871797	0.170213524320666	0.042860051132241	0.155580469084555	0.05000940859452	0.08372370645987	0.025379874995484	0.146088712780889	0.016316697542638	0.044430276053035	0.015154586834064	0.032869027459158	0.034902523388122	0.030134260102807	0.008935261675874	0.052570589755205	0.038388510555408	0.031674729946038	0.053632700606322	0.3751054499829	0.06335160473702	0.030980469838784	0.120468319206501	0.039874479654969	0.110856078017047	0.081183883379796	0.010503406052671	0.0820433508877	0.00902162463727	0.048871387428183	0.010075837996452	0.3272562191605	0.03078572595338	0.061030009455554	0.014500413242073	0.020321140838044	0.435792406262518	0.052067148153158	0.072885966188164	0.96416954413087	0.07722897512621	0.012736554962867	0.045125966990479	0.021809389005828	0.017147481595788	0.0643868852754	0.02446902022139	0.05460735686062	0.016456272283764	0.043114112492489	0.07938164568096	0.173960343366703	0.049080821425413	0.03277126706618	0.144030711738936	0.009573078809791	0.01544408736318	0.04815576885752	0.04524931329558	0.01361470814165	0.06034516860497	0.026497415781469	0.035138683145612	0.0092517727733	0.117699336873491	0.04002793850074	0.063138087445714
Erysipelotrichia	0.1804963997869	0.0882462391703	0.1563415342306	0.0752024872425	0.1131972192192	0.1569807496011	0.3688275259733	0.0354057603311	0.17636000320708	0.9249013545506	0.1203024362396	8.5730496100026	0.2845846394824	0.76765233561736	0.2199899429082	0.1618232322561	0.07601333473352	0.107513172843	0.3463896370428	0.0874218387164	0.52513789092256	0.1717742083611	0.04510445616327	0.28041111369863	0.0832283727984	0.0776609857761	0.43335325345816	0.1637482719787	0.534055469683893	0.1441957739739	0.04542174412062	0.1969207791842	0.2325550624816	0.1748268440562	0.642794133105666	0.2584390606633	0.1268605725634	0.42633625731206	0.0431235347566	0.52249332177271	0.1645663289743	0.1313278132226	0.1636656745866	0.042266813228756	0.7417346613692	0.3981102318185	0.4122809136214	0.076815924231034	0.1482401106065	3.10478985185009	0.13746369726575	0.708664544231965	0.0996283941141	3.5686642747343	0.2343587078058	0.259877095685	0.17772309454244	7.54855314695345	1.63071210442257	0.0784615191845	0.1064954845912	2.44005425577832	0.2076834210928	0.1850903893488	0.1567476085827	0.21365943047647	2.12184480061111	0.1801016655329	0.1084945277756	0.6923112439386	2.67706935151642	0.195816028476	0.2839830787416	0.2818212937484	3.2782571555757	0.2913954092437	0.0544100228267	0.8618093480289	0.070947011048986	2.4904883561533	0.4486949345366	0.1839407732198	0.2374548491361	0.0968299860502	0.5878859038243	9.3805882581648	0.25323132757656	0.232142196443	0.41144608785216
Eurotiomycetes	0.001271497378598	0.001820716591837	0.0004376320494379	0.0007863172173092	0.0003590552627856	0.0002959378867844	0.000423150714916	0.000941702565998	0.0008914827306256	0.00084371850305	0.001917710710591	0.0017745955097806	0.001586635492797	0.000183222150686	0.0002873302065708	0.000562237366741	0.0008262252267651	0.000810308707736	0.0009441955635886	0.0007497144629852	0.000860717056075	0.000990312888578	0.0013133723405442	0.000707174267904	0.0008171916134345	0.0010618343724216	0.000714902502995	0.0037740297300895	0.0007582152735523	0.0015073449322923	0.0008496639439621	0.0010996820038789	0.001243109274768	0.0007859888126333	0.0006554970314049	0.0001482895345891	0.000334374896363	0.002068726494529	0.0002374857751886	0	0.0002021785648314	0.00680614556278	0.002055643325053	0.001842363537398	0.0010238352770664	0.002109978898377	0.00111511767949	0.000551470188652	9.23018125027e-05	0.0012645127634661	0.000882530581033	7.52124971121e-05	0.0005761605400475	0.000588583873263	0.0009128062559186	0.000937688291053	0.0002736781223522	0.0011034459712337	0.001364067148187	0.005308453109824	0.000836342692601	0.0008066693579157	0.0020919788558416	0.0005892323348553	0.0014466478688441	0.000358044894277	0.0003200838632388	0.0009840257068135	0.001238510028351	0.0004813437015479	0.0004347687506181	0.0005188088638218	0.0035147486065206	0.0012690593849885	0.001833818230448	0.0006174104506066	0.002457639372953	0.0004080418161703	0.00057967807165	0.0004259407998079	0.0018065970618015	0.000513097318699	0.0018766981778639	0.00096228308194	0.001026009792381	6.16087773874e-05	0.000347348147274	0.0077189378578851	0.002518904942457
Flavobacteriia	0.001655140869403	0.001386136143201	0.022461782418452	0.001532340102266	0.001430417512665	0.026552709169405	0.000792600182777	0.063280126215395	0.000611513686945	0.105478480790868	0.006322752482137	0.009774624296444	0.022834621645922	0.020266415950547	0.008378370057612	0.001901500110419	0.025218244958109	0.010703005016537	0.000571080955656	0.002261752948219	0.011155791130647	0.0383145819723	0.011586150435154	0.00192931701356	0.001247927274188	0.032743271539722	0.001984164746661	0.00534118795766	0.001856485288788	0.001868485937957	0.005163943621037	0.010610116314345	0	0.009735294963866	0.002777404294505	0.00325942200137	0	0.012968451195356	0.001491035560596	0.082742009326592	0.00087396939997	0.00113628616123	0.002749519863226	0.003164425123287	0.00183969044112	0.011157932748688	0.005209970298227	0.004381326865883	0.00256045592542	0.00805086980431	0.001938994264706	0.001915584535033	0.00444669110697	0.00022342478709	0.004405853649613	0.01088252558106	0.001754740770211	0.008258230142081	0.004106734833952	0.004086592091354	0.00322136006056	0.00526007798487	0.01302038778055	0.005116463222438	0.00409998304068	0.003611810017335	0.006629901372436	0.005377161064881	0.01891672072408	0.00278002444217	0.00415960380641	0.000427448302841	0.01266491761076	0.0011138873232	0.007601610274641	0.010468552277774	0.061524385557357	0.005896261630022	0.000220717238738	0.010753527563518	0.010063655794824	0.00425250935781	0.037544154952551	0.006698002943855	0.007165730092	0.001050173663997	0.001522688850299	0.02965781165478	0.0178507144601
Florideophyceae	0	0	0	0.0301236918866	0	0	0.0452261695332	0	0.0205924239333	0	0	0	0.0090859437912	0	0	0	0	0.029868786507	0	0	0	0	0	0.107595964833	0	0.0555062589626	0	0.149861303295	0	0	0	0	0.00712877071884	0	0.0185858561267	0.00607824831196	0	0	0	0.0184783042608	0	0.0476692198742	0.0724354044977	0	0	0	0.119745726112	0.0389854232664	0	0	0	0	0.0496055013224	0.0056299709853	0	0.0300095391085	0	0	0	0	0	0	0.0283440009236	0.03559274584	0	0	0	0	0	0	0	0	0	0.0499598125089	0	0	0	0	0	0.022205913356	0	0	0.014349931075	0	0	0	0	0	0
Fusobacteriia	0.01438785909779	0.001358376713711	0.002079844889474	0.000492835094989	0.019696842385935	0.053456296602935	0.420349794780308	0	0.255429844335634	0.02764248018545	0.048151882638893	0.01591381328824	0.00304826101623	0.002363094753645	0.0103490694973	0.00457027677293	0	1.38660786408718	0.019114519853565	0.001006115666272	0.00223072259139	0.030858162397412	0.018364601273521	0.00050152570767	0	0.02916497378464	0.004035338913167	0.03002679011813	0	0.000196992832394	0	0.00231273783983	1.58570275017453	0.001755265673021	0.208345789309277	0.195611972521533	0.002324197417303	0	0.001987636499899	0	0.010607699979964	0	0.007219403226306	0.099408703202707	0.0129152569195	0.00315154518497	0.095751481798389	0.019638058713255	0.119283736140361	0.018211879744072	0.000757764811982	0.001007639567965	0.00167792290635	0.072090755067501	0.003421245394007	0.040061196811928	0.00206342769074	0.002410451953004	1.00836003327341	0.005033278847533	0.158524883874087	0.272681517841506	0	0.009123670943044	0	0.002913099814228	0.04708364512698	0.000507686723677	0.02975527423867	0.23788234425877	0.058159334571169	0.012698248244879	0.00233105714059	0.031567505670005	0.056657370398202	0.000618219131195	0.000734342102931	0.002067534254794	0.001863320126826	0.024322891131897	0.04902377660791	0.00112904232003	0.01992453831113	0.000586755246542	0.012746882218054	0.000461133850673	0.000504651684658	0.00163966911521	0.008068087438228
Gammaproteobacteria	0.229546976431516	0.134104411667281	0.505607195279856	0.043672177933719	0.389670092230309	6.96998950808285	3.69960424670576	1.70854905921485	0.011074020506179	1.27614495766613	0.436109740580814	1.62004155902489	0.094650345109378	0.07190899118111	1.96530842510192	0.053309657118977	0.078390362407559	0.28968507733138	1.04408178034695	0.716537469864591	1.6103190344277	0.188788289606305	32.2956654059298	0.175497801561855	0.532075125484392	0.30724959095842	0.007924333021371	0.096953918216782	0.01943061664339	10.9984597272348	31.0438394395921	0.065536331608138	0.007302191798076	0.290552339093433	4.91524557547839	0.034180501654012	0.7063243526285	2.33993917144558	24.7010526765193	1.09592046739942	0.247306938095002	0.13912991119277	0.196308410595486	39.3882087341407	1.20842838739061	5.12422084676084	4.87744974526035	0.341727190057515	1.64359176633739	0.639098037136256	0.067803508844493	0.005362161601987	0.027457435860652	0.685400627154581	0.189131435400849	2.09242835807698	7.03415267122562	3.86256467748974	1.39705397488435	33.560735497852	1.23127806798391	10.8427312820949	0.323999343380104	0.795615159511531	0.11886987806848	0.084033197015798	0.031966918923921	0.043459733914946	1.06755995526051	0.601348395498347	0.540321484356308	1.4789234444739	0.033322413078701	0.486816135655204	7.44642780170836	0.105038789528635	0.107257959153959	4.01521027198098	0.103764106743941	0.011990836133853	1.39365527441956	0.102508934428638	0.558274556664395	0.081276605413722	9.26309762220857	0.004264099696604	0.027360285404716	26.0311776914012	1.94085095319411
Gemmatimonadetes	0	0	0	0	0	0.000499469931649	0	0	0	0	0	0	0.00108093394869	0	0	0	0	0	0.0007384194432	0	0	0.00110401953232	0	0	0	0.000366858480995	0	0.000540262316498	0.000177322400982	0	0	0.000279370002131	0	0	0.000184259732346	0	0	0.000327742414509	0	0.000183193465724	0	0.00126024400996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000353054482158	0.000296873758978	0	0	0	0	0	0	0	0.000269951947603	0.000373547043481	0.000253705510315	0	0	0	0	0	0.000299700082711	0	0	0	0	0	0.000272222933582	0	0	0	0	0	0	0
Glaucocystophyceae	0	0	0	0	0	0	0	0	0	0	0	0.125716104102	0	0	0	0	0	0	0	0.0793112735195	0	0.0188766098078	0	0	0	0	0	0	0	0	0	0	0	0.103071697807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0724386281819	0	0	0	0	0.0663665566452	0	0	0	0	0.0766432286194	0	0	0	0	0	0	0.0307457686486	0	0.095246556931	0	0	0	0	0	0	0	0	0.0166767844991	0.178885592098	0
Gloeobacteria	0	0	0.000547724773782	0	0	0	0	0.000561289857761	0	0	0	0.000365892004306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053770480699	0.000176482987029	0	0	0	0	0	0	0	0	0.00130476375164	0	0	0	0.00250855646024	0	8.6635470516e-05	0.000376745434119	0	0	0.000219811956935	0	0.000419932498842	0	0	0	0	0.000202589289088	0.000394807295977	0.000321020620687	0	0	0	0	0	0.00111868612724	0	0.000325223409022	0.000242943252321	0	0	0	0.00101001804709	0	0	0.00057220089688	0.000246477858418	0	0.00029828135372	0	0.000277211530438	0	0	0	0.000270934276721	0.00283182830535	0.000547711560569	0.000252237558183	0	0	0	0
Halobacteria	0	0	0	0	0.001225437046792	0	0	0.00078070779779	0	0	0	0.000498497166692	0.000488570139188	0	0.000318380157288	0	0	0	0	0	0	0	0	0.000635940609024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00281815708403	0	0	0	0	0	0.000263338753096	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000503931910394	0	0.00050173065646	0	0	0	0	0	0.000302505032976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103956004625	0.00068517000819
Ichthyosporea	0	0	0	0	5.32295749658e-05	0	0	0	0	0	0	0	0	0	0	5.06252339529e-05	0	0	1.40754054677e-05	0	0	0	0	0	4.68215116649e-05	0	0	0	0	0	0	0	0	5.74539620602e-05	0	0	0	0	0	2.09516880915e-05	0	0	0.000187728296202	6.63703759891e-06	0	0	0	0	0	0.000112596805734	0	0	0	3.69156829146e-05	0	0	0	0	0	0	0	0.000108089892851	9.29257143031e-05	0	0	0	0	0	0	0	0	0	2.19178059754e-05	9.44118387004e-06	0	0	2.62568062109e-05	0	0	0	1.44222383643e-05	0	0	0	0	0	0	0	0
Ignavibacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000313674573762	0	0	0	0	0	0.000376221388792	0	0	0.000789594869287	0	0	0	0	0	0	0	0	0.000689936939142	0	0	0	0	0	0	0	0	0.000479420447961	0	0	0	0	0	0.000342586612057	0	0
Lentisphaeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000471420025527	0.000490808788749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291418177063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leotiomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51325110911e-05	0	0	0	1.80770300039e-05	0	0	0	0	3.05889742385e-05	0	0	0	0	0	0	0	0	0	0	0	0	6.86108319191e-05	0	0	0	0	0	0
Malasseziomycetes	0	0	0	0	0	0	0	0.00136229661801	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033206358868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00410029244892	0	0	0	0.000114321789888	9.16551078153e-05	0	0	0	0	0	0	0	0	0	0.000212381275717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128190433018	0.000198899896146	0	0	0.000288349358052	0	0	0	0	0	0	0.000152456170501	0	0	0	0
Mamiellophyceae	0	0	0.000664882623642	5.24813744514e-05	0	0	0	0	0	0	8.8199361192e-05	0	0	0	0	0	0.00860409588403	0	0.000648817068432	0	0	0	6.44479026395e-05	0	0	0	0	0.0218739252598	0	0	0	0	0	0	0.000121425763303	0.000105894996825	0	0	0	0	0	0.00166098245025	0.0166143269834	0	0	0.000111640020354	0	0	0	0.00101951138582	0	0	0	0	0	0	7.08521182843e-05	0	0.000387767034407	0	0	0	0.000617260050463	0	0.000358898556041	0	0.016673118876	5.92987606415e-05	0.0151240237577	5.5730001073e-05	0	5.97952770876e-05	0.000126289848737	0	7.26305297978e-05	0.012134137454	0	0.000367098364627	0	0	0	0.0110216535956	0.00162502548097	6.04424167395e-05	0	0	5.35629188263e-05	0.00134061497577	0.02157950039204
Mediophyceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061981227031	0	0	0	0.020928096907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0293089283704	0	0	0	0	0	0	0	0
Methanobacteria	0	0	0	0	0	0	0.012106415430273	0	0	0	0	0.0058051088603	0.00568950644734	0	0	0.0136565745599	0	0	0	0	0	0.131798620051	0	0	0	0.00577527306682	0	0.13182881081	0	0	0	0	0	0.000790833215972	0	0	0	0	0.0112030603446	0	0	0.01820124877514	0.00430668796636	0	0.03973660878483	0	0.00535595024902	0	0	0.00110703908205	0	0	0	0	0	0.00936722918462	0	0.00141855879254	0	0.00468779383179	0	0	0	0	0	0	0	0	0.00589850558816	0	0.00450578236968	0	0.00907833037414	0	0.00954279194398	0	0	0.0540787291496	0	0	0	0	0.00149307072747	0.001450500773386	0	0	0	0.0183003574018	0.250122049986
Methanococci	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00329921372278	0	0	0.000796802976864	0	0.000750914438883	0	0	0	0	0.00297722814798	0	0	0	0.000657390601719	0	0
Methanomicrobia	0	0	0	0	0	0.000282700875087	0	0	0	0	0	0.002425105761074	0.00171487021133	0	0	0	0	0	0	0	0	0	0	0	0.000443968715564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119680235633	0	0.00070833875197	0	0.000871424097585	0	0	0	0	0	0	0	0	0	0	0	0	0.000388359243716	0	0	0	0	0	0	0	0	0	0	0	0	0.002378453787038	0	0.000618717368298	0	0	0	0	0	0	0	0	0	0	0	0	0.00163147011125	0.000861769603271
Methanopyri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000812211995692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbotryomycetes	0	0	0	0	0	0	0	0	0	0	0	0	8.20127611544e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47812421424e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127921206169	0	0	0	0	0	0	5.77475324356e-05	0	0	0	0	0	0	0	0	0	0	8.61089739147e-05	0	0	0	0	0	0	0	0.000104824417095
Mollicutes	0.01396042994056	0	0.01172389042794	0.00233135375841	0.000645747694732	0.00259942949193	0	0.00232916863668	0.00113697545232	0.00173141546064	0	0.00704146733669	0.0106019737687	0	0.003921915066876	0.00691384980794	0	0.00228109724229	0.00208666698459	0.024404342569788	0	0.03274055176499	0	0	0	0.02443073855199	0	0.09735522797363	0.000829117607654	0	0.00122605035582	0.00280244602434	0.01344517304224	0.00594990116989	0	0.00109875282566	0	0.01163126627451	0.0033416299948	0	0.002165902170507	0.02410775347456	0.01510248104747	0.004774946794401	0.00864885252766	0.01128475688591	0.00890411578653	0.00100675960232	0	0.01560988544319	0	0	0	0	0	0.00317503283864	0.000956097647987	0	0	0.020541913416072	0.00249727929227	0	0.039423768735	0.022795009362025	0.00616929767097	0	0.00109181646573	0	0	0.016372270531766	0	0.006274735802165	0.02260154873548	0.00793088819597	0.00631061370092	0.02528445411586	0	0.00725138313398	0	0.00842008570018	0.02497814481113	0	0.04654627562687	0.00126458002778	0.000785027292123	0	0	0.00520253998262	0.06049034048992
Negativicutes	0.260690425367716	0.15941126785464	0.22432313094543	0.110951331642692	0.328491163646437	0.0584597439458	0.092035802402399	4.11733643686731	5.12465733282931	0.338650493434993	0.677397939013857	0.182993024788926	0.237580706822051	4.45797882308185	0.063303030704865	4.71348909756199	0.06055569590446	0.653178375653475	1.08143850085319	0.214759855348889	0.62825277154156	0.15980005896776	0.988449513262837	0.152632729027776	0.399914433875	0.13895154480299	0.148422074160041	0.42789919733559	3.33329768864092	0.063029083905722	0.666084610091165	0.110090368933376	0.110580210591974	4.1181711816164	0.226418263499038	0.097105714165549	0.060185937493927	0.37701878386881	0.270067995288516	0.087681711162138	0.221725346535386	0.58436120482632	0.123197375483507	1.08274719348053	0.090470658227167	0.534659222450689	2.18328738651632	5.20805184183717	0.04817634426167	1.0179760724256	1.23720218366098	0.108359786528544	0.050572506194893	0.2161807260432	0.109922189909108	0.65739241644508	0.353932719325291	0.25461520959733	3.67204260836799	0.80603484614219	2.64928287228518	0.213050336219314	0.75846089731379	0.79158824688686	0.164547300887937	0.36493195525058	0.096068612127381	0.097780479688441	0.070149897985812	0.335246936632509	15.6446848663518	0.14224580149303	0.82257353053141	1.20539139684145	0.17422162573993	2.81553449074229	0.201078508629762	0.129101251876025	0.599952962606672	0.12256509411105	0.262459715685465	0.06845080796996	0.76078009773549	0.029696538248852	0.419191670222594	0.14675812054208	0.19195616015133	0.82935202908207	2.2933396254204
