species	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum	0	1.2362	2.22945	0	0.19663	0	0	0	0	1.36653	15.27418	0	0	0	0	0	0	0	0	2.40158	0.12763	0.72352	7.56536	0	5.08782	1.65341	0	0	0	0	0	0	0	0	0	0.61671	0	0.3544	0	3.54181	0.95346	0.29058	0.21636	0	0	0	0.9606	0.15217	0.41711	0	0	8.23441	0	2.64223	1.25162	0	0	0	0	0.06802	0.20538	0	0	0	0.18631	0.26896	0	0	2.38123	0	2.42116	0	0.64574	2.58478	1.33409	0	0	0	0.04664	0	0	0.68112	0	0	7.64773	5.57429	0	0.04941	0	0	0.0101	1.83542	0.44215	0	0	1.7455	0	0	0.22748	0	0	0	0	0	1.06419	0.13316	2.22691	0	0.53588	1.90011	0	0.06748	0.17594	0.37654	0.02828	0	0	0.05652	0.82466	1.11706	18.00984	0.66814	9.49204	1.23002	0	2.77928	0	0.10706	1.24275	0.77787	1.12764	0	0	0	0	0	0	5.77515	0	0.42669	0	0.30301	0	0	0	0.1422	0	1.10525	2.6189	0	0.19412	0	0	0	0	1.44724	11.36766	0.01691	0.14041	0	0	0.12675	0	0	0.08423	2.27464	0.56943	0.98621	7.92423	0	4.50568	1.53162	0	0	0	0	0	0	0	0	0	0.82219	0	0.35339	0	3.15094	1.39398	0.29945	0.31641	0	0	0	1.31144	0.20678	0.56969	0	0.02543	7.11476	0	1.98105	1.36704	0	0	0	0	0.01908	0.25146	0	0.03199	0	0.19859	0.22885	0	0	2.71435	0	2.9479	0	0.73701	3.08721	0.02294	0	0	0	0	0	0.70394	0	7.75246	4.85496	0	0.05263	0	0	0.09473	1.9119	0.2503	0	0	1.74197	0	0	0.30172	0	0	0	0	0	0.99737	0.09875	2.63446	0	0.49787	2.12611	0	0.14571	0.23531	0.50566	0.16785	0.04557	0	0	0.55859	1.1806	19.31932	0.74681	9.18002	1.31654	0	3.0674	0	0.13218	0.84251	0.54545	1.3794	0	0	0	0	0	0	6.70078	0.12246	0.64861	0	0.15516	0	0	0	0.19296	0	0.91498	0	0	4.40215	0	0	0	0	0	0.83589	0.06576	0	3.74327	0	0.29805	0	0	0.07153
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum|t__Eubacterium_siraeum_unclassified	0	1.2362	2.22945	0	0.19663	0	0	0	0	1.36653	15.27418	0	0	0	0	0	0	0	0	2.40158	0.12763	0.72352	7.56536	0	5.08782	1.65341	0	0	0	0	0	0	0	0	0	0.61671	0	0.3544	0	3.54181	0.95346	0.29058	0.21636	0	0	0	0.9606	0.15217	0.41711	0	0	8.23441	0	2.64223	1.25162	0	0	0	0	0.06802	0.20538	0	0	0	0.18631	0.26896	0	0	2.38123	0	2.42116	0	0.64574	2.58478	1.33409	0	0	0	0.04664	0	0	0.68112	0	0	7.64773	5.57429	0	0.04941	0	0	0.0101	1.83542	0.44215	0	0	1.7455	0	0	0.22748	0	0	0	0	0	1.06419	0.13316	2.22691	0	0.53588	1.90011	0	0.06748	0.17594	0.37654	0.02828	0	0	0.05652	0.82466	1.11706	18.00984	0.66814	9.49204	1.23002	0	2.77928	0	0.10706	1.24275	0.77787	1.12764	0	0	0	0	0	0	5.77515	0	0.42669	0	0.30301	0	0	0	0.1422	0	1.10525	2.6189	0	0.19412	0	0	0	0	1.44724	11.36766	0.01691	0.14041	0	0	0.12675	0	0	0.08423	2.27464	0.56943	0.98621	7.92423	0	4.50568	1.53162	0	0	0	0	0	0	0	0	0	0.82219	0	0.35339	0	3.15094	1.39398	0.29945	0.31641	0	0	0	1.31144	0.20678	0.56969	0	0.02543	7.11476	0	1.98105	1.36704	0	0	0	0	0.01908	0.25146	0	0.03199	0	0.19859	0.22885	0	0	2.71435	0	2.9479	0	0.73701	3.08721	0.02294	0	0	0	0	0	0.70394	0	7.75246	4.85496	0	0.05263	0	0	0.09473	1.9119	0.2503	0	0	1.74197	0	0	0.30172	0	0	0	0	0	0.99737	0.09875	2.63446	0	0.49787	2.12611	0	0.14571	0.23531	0.50566	0.16785	0.04557	0	0	0.55859	1.1806	19.31932	0.74681	9.18002	1.31654	0	3.0674	0	0.13218	0.84251	0.54545	1.3794	0	0	0	0	0	0	6.70078	0.12246	0.64861	0	0.15516	0	0	0	0.19296	0	0.91498	0	0	4.40215	0	0	0	0	0	0.83589	0.06576	0	3.74327	0	0.29805	0	0	0.07153
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31	0	0	0	0	0	0	0	1.66445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66068	0	0	0	0	0	1.17656	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76395	0	0	0	0	0	3.55912	0	0	0	0	0	0	0.12627	0	0	0	0	0	0	0.35928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03246	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31|t__Eubacterium_sp_3_1_31_unclassified	0	0	0	0	0	0	0	1.66445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66068	0	0	0	0	0	1.17656	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76395	0	0	0	0	0	3.55912	0	0	0	0	0	0	0.12627	0	0	0	0	0	0	0.35928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03246	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	0	0	0	0.86669	0	0	0.56809	0	0	0	0	0	0	0.37452	0	0	0	0	0.1795	0	0	2.64814	0	0	1.07683	0	0	0	0	0	0	0.72083	0	0	0	0	0	0	0	0.16689	0	0	0	0	0	0	0	0.35513	0	0	0	0	0	0	0	0	0	0	0	0	0.13803	0	0	0.16165	0.1924	0.03133	0	0	0	0	0.56165	0	0.01086	0	0	0	0	0	0	0	0	0.22891	0	0	0	0	1.23343	0	0.74406	0	0	0	1.09205	0	0	0.77541	0	0	0	0	0.03141	0	0	0.10763	0	0	0	0	0	0	0	0	0	0	0	0.96644	0	0.37439	0	0	0	0	0.56371	0	0	0	0	0	0.49325	0.32066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07063	0	4.78587	0.01373	0.06336	1.63937	0	0	0.79349	0	0	0	0	0	0	0.53912	0	0	0	0.25033	0.26971	0	0.06505	3.00629	0.16101	0	1.17498	0	0	0	0	0	0	0.63826	0	0	0	0.12903	0	0	0	0.4048	0	0	0.19665	0	0	0	0.10707	0.68503	0	0	0.18217	0	0	0	0	0	0	0	0	0	0.22298	0.09485	0.13788	1.18874	0.27373	0.21882	0	0	0	0.08839	0.9947	0.40234	0.07728	0	0.00567	0	0.21166	0	0	0	0.38135	0	0	0	2.34374	0	1.52454	0	0	0	1.63188	0	0	1.50054	0	0	0	0	0.17439	0	0	0.27887	0	0	0	0	0	0	0	0	0	0	0	1.00386	0	0.57881	0	0	0	0.03614	1.01171	0.03847	0.03973	0	0	0.0727	0.79978	0.76231	0	0.01827	0.11293	0	0.13181	0	0	0	0.18834	0	0	0	0	0	2.76198	0.08855	7.27298	0	0	1.67618	0.19461	0	0	0	0.30597	0	0	0	2.70285	0.82336	0	0.46257	0	1.16065	0.30262
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum|t__GCF_000153885	0	0	0	0.86669	0	0	0.56809	0	0	0	0	0	0	0.37452	0	0	0	0	0.1795	0	0	2.64814	0	0	1.07683	0	0	0	0	0	0	0.72083	0	0	0	0	0	0	0	0.16689	0	0	0	0	0	0	0	0.35513	0	0	0	0	0	0	0	0	0	0	0	0	0.13803	0	0	0.16165	0.1924	0.03133	0	0	0	0	0.56165	0	0.01086	0	0	0	0	0	0	0	0	0.22891	0	0	0	0	1.23343	0	0.74406	0	0	0	1.09205	0	0	0.77541	0	0	0	0	0.03141	0	0	0.10763	0	0	0	0	0	0	0	0	0	0	0	0.96644	0	0.37439	0	0	0	0	0.56371	0	0	0	0	0	0.49325	0.32066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07063	0	4.78587	0.01373	0.06336	1.63937	0	0	0.79349	0	0	0	0	0	0	0.53912	0	0	0	0.25033	0.26971	0	0.06505	3.00629	0.16101	0	1.17498	0	0	0	0	0	0	0.63826	0	0	0	0.12903	0	0	0	0.4048	0	0	0.19665	0	0	0	0.10707	0.68503	0	0	0.18217	0	0	0	0	0	0	0	0	0	0.22298	0.09485	0.13788	1.18874	0.27373	0.21882	0	0	0	0.08839	0.9947	0.40234	0.07728	0	0.00567	0	0.21166	0	0	0	0.38135	0	0	0	2.34374	0	1.52454	0	0	0	1.63188	0	0	1.50054	0	0	0	0	0.17439	0	0	0.27887	0	0	0	0	0	0	0	0	0	0	0	1.00386	0	0.57881	0	0	0	0.03614	1.01171	0.03847	0.03973	0	0	0.0727	0.79978	0.76231	0	0.01827	0.11293	0	0.13181	0	0	0	0.18834	0	0	0	0	0	2.76198	0.08855	7.27298	0	0	1.67618	0.19461	0	0	0	0.30597	0	0	0	2.70285	0.82336	0	0.46257	0	1.16065	0.30262
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03062	0	0	0	0	0	0.08553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16509	0	0	0	0	0	0	0	0	0.73079	0	0	0	0	0	0	0	0	1.1945	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae|t__GCF_000154305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03062	0	0	0	0	0	0.08553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16509	0	0	0	0	0	0	0	0	0.73079	0	0	0	0	0	0	0	0	1.1945	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	0.17202	0.02228	2.08759	0	0	0.06994	0	0.153	0	0.97027	0	0	0	0	0.90824	0	0	0	0.04005	0	0	0.60786	0	0	0.66539	0	2.46395	0	0.53894	0	0	0.10764	0	0.01974	0.39296	0	0.25364	5.21512	0	0	0	0.17585	0	0.25627	0.08358	0.09155	0	0.246	0	0.06802	0	0	0.23176	0	0	0	42.64078	0	0.051	0.39754	0.19426	0	0	1.30433	0.04009	0	0	0	0	0	0	0	0	0.2601	0	0	0	0.31214	0	0.18637	0	0	0	1.2641	0	0.02544	0.28351	0.08591	0	0.41108	0	0.28948	1.10498	0.01323	0.8538	0.0262	0	0.25066	0.54838	0	0.02233	5.57138	0	0.03459	0.20204	0.27576	0.0316	0	0	0.18344	1.7423	0	0.49771	0	0.03603	0	0.15723	0.19748	0	0	0	0	0	0	0	0.08255	0	0	0	0	0	0.33343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05165	1.68427	0	0.26173	0.07352	0	0.13815	0	1.10375	0.05108	0.06053	0.06894	0	1.26179	0	0.17027	0	0.14249	0	0.42376	1.0665	0	0.14785	0.82663	0.00763	2.87876	0.01399	0.28397	0	0.12887	0.11612	0	0.14087	0.7651	0	0.37471	6.22094	0	0	0	0.17701	0.30076	0.51231	0.16054	0.09614	0.06978	0.47819	0	0.19781	0	0	0.27187	0	0	0	44.21825	0	0.02491	1.0977	0.13073	0.12666	0.14602	0.3344	0.13212	0.06664	0.02569	0	0	0	0	0.10323	0	0.7165	0	0	0.27192	0	0.28874	0.04842	0	1.39728	0	0.26189	0.41065	0.18917	0.05036	0.53202	0	0.29629	1.47989	0.02699	0.72825	0.13034	0	0.35542	0.97727	0.07206	0.16836	7.65486	0.02354	0.13513	0.25405	0.3485	0.33184	0.06518	0.05246	0.61491	2.27582	0.10672	0.60658	0	0.14118	0.04429	0.28556	0.65636	0.14914	0	0	0	0	0.09687	0	0.36139	0	0	0	0	0.03133	0.61693	0	0	0.16629	0	0.01476	0	0	0	0	0	0.31109	0	0.1822	0	0	0	0	0	0	0	0	0.5788	0	0	0	0	0.20792	0	0	0	0.66087	0	0.02401
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus|t__GCF_000332875	0.17202	0.02228	2.08759	0	0	0.06994	0	0.153	0	0.97027	0	0	0	0	0.90824	0	0	0	0.04005	0	0	0.60786	0	0	0.66539	0	2.46395	0	0.53894	0	0	0.10764	0	0.01974	0.39296	0	0.25364	5.21512	0	0	0	0.17585	0	0.25627	0.08358	0.09155	0	0.246	0	0.06802	0	0	0.23176	0	0	0	42.64078	0	0.051	0.39754	0.19426	0	0	1.30433	0.04009	0	0	0	0	0	0	0	0	0.2601	0	0	0	0.31214	0	0.18637	0	0	0	1.2641	0	0.02544	0.28351	0.08591	0	0.41108	0	0.28948	1.10498	0.01323	0.8538	0.0262	0	0.25066	0.54838	0	0.02233	5.57138	0	0.03459	0.20204	0.27576	0.0316	0	0	0.18344	1.7423	0	0.49771	0	0.03603	0	0.15723	0.19748	0	0	0	0	0	0	0	0.08255	0	0	0	0	0	0.33343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05165	1.68427	0	0.26173	0.07352	0	0.13815	0	1.10375	0.05108	0.06053	0.06894	0	1.26179	0	0.17027	0	0.14249	0	0.42376	1.0665	0	0.14785	0.82663	0.00763	2.87876	0.01399	0.28397	0	0.12887	0.11612	0	0.14087	0.7651	0	0.37471	6.22094	0	0	0	0.17701	0.30076	0.51231	0.16054	0.09614	0.06978	0.47819	0	0.19781	0	0	0.27187	0	0	0	44.21825	0	0.02491	1.0977	0.13073	0.12666	0.14602	0.3344	0.13212	0.06664	0.02569	0	0	0	0	0.10323	0	0.7165	0	0	0.27192	0	0.28874	0.04842	0	1.39728	0	0.26189	0.41065	0.18917	0.05036	0.53202	0	0.29629	1.47989	0.02699	0.72825	0.13034	0	0.35542	0.97727	0.07206	0.16836	7.65486	0.02354	0.13513	0.25405	0.3485	0.33184	0.06518	0.05246	0.61491	2.27582	0.10672	0.60658	0	0.14118	0.04429	0.28556	0.65636	0.14914	0	0	0	0	0.09687	0	0.36139	0	0	0	0	0.03133	0.61693	0	0	0.16629	0	0.01476	0	0	0	0	0	0.31109	0	0.1822	0	0	0	0	0	0	0	0	0.5788	0	0	0	0	0.20792	0	0	0	0.66087	0	0.02401
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_unclassified	0	0	0	0	0	0.13031	0	0.40252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31178	0	0	0	0	0	0	0	0	0	0	0.11294	0	0.73162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07176	0	0	0	0	0	1.4416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29032	0	0	0	0	0	0	0	0	0.99201	0	0	0	0	0	0	0	0	0.06388	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03808	0	0	0	0	0	0	0	0	0.03964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11085	0	0	0	0	0	0.4124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1529	0	0	0	0	0	0	0	0	0.2905	0.08576	0	0	0	0	0	0	0	0.02478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19755	0	0	0	0.25965	0	0	0.20343	0	0	0	0	0	0	0	0	0	0	0.23596	0	0	0	0	0.17388	0.4995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19699	0	0	0.42436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica|t__GCF_000157975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03808	0	0	0	0	0	0	0	0	0.03964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11085	0	0	0	0	0	0.4124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1529	0	0	0	0	0	0	0	0	0.2905	0.08576	0	0	0	0	0	0	0	0.02478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19755	0	0	0	0.25965	0	0	0.20343	0	0	0	0	0	0	0	0	0	0	0.23596	0	0	0	0	0.17388	0.4995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19699	0	0	0.42436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
