genus	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
Oceanobacillus	0	0	0	0	0	0	0	0.000804542912575	0	0	0	0	0	0	0	0	0	0	0	0	0.0025595479675	0.0071275615683	0	0	0	0	0	0	0.00963357055845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025530262279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000427187506427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000555391361963	0	0	0	0	0.000322772428645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000552195874027	0	0	0	0	0.00398610734976	0	0	0	0	0.00131214061033	0	0	0	0	0.000485503240386	0	0	0	0	0	0	0	0.000275937314705	0	0	0	0	0	0	0	0	0	0.00126369080336	0	0	0	0.00191374635831	0	0	0	0	0	0	0	0	0	0	0	0.000344449151276	0	0	0	0	0.00284707252676	0	0	0	0	0	0	0.000187773165645	0	0	0	0.00124010986626	0.00441104670307	0	0	0	0	0.00203574967645	0	0	0	0.00211532744941	0	0	0	0.000149847587568	0	0	9.23228425786e-05	0.00011934732055	0	0.000367928385216	0	0	0	0	0	0	0	0	0.00150293053759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126967869632	0	0	0	0	0	0.000267101288457	0	0.000155221649483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000446233292641	0	0	0	0	0	0	0	0	0	0	0
Ochrobactrum	0.00337304399003	0.000328617140085	0	0	0.00415161800358	0	0	0	0	0	0	0	0	0	0	0.0031329750672	0	0	0	0	0.004553329184465	0	0	0	0	0	0	0	0.000616790939468	0	0	0	0	0	0	0.005802087633265	0	0	0	0.000389843445302	0	0	0	0	0	0	0	0	0	7.73748260731e-05	0	0.002496383277223	0	0	0.00349532159658	0	0	0	0.00471246189288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000516597525775	0.00374794293365	0	0	0	0.00166424910469	0.000159835334565	0.00267492979588	0	0	0	0.000215298476081	0	0	0	0	0	0	0	0	0.000179159876711	0	0.000273003941025	0	0	0	0	0	0.00520898537284	0	0	0	0	0.000264034029892	0	0.000244934707567	0.000575516533161	0	0	0	0.00034436807309	0	0	0.000208557675221	0	0.00138532952956	0	0	0	0.00490071101337	0	0	0	0	0	0.00426065173291	0	0	0	0	0	0.00177042231761	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168805255191	0	0	0	0	0	0.000169071813652	0.00757205085117	0	0	0	0	0	0	0	0	0	0.000377799377243	0	0	0.00576465077006	0	0	0.00416169869138	0	0	0	0	0	0	0	0	0	0	0.00343813253432	0	0	0.00027696927611	0.000254886855747	0.00021563901258	0	0.000234588860078	0	0	0	0.000155528279824	0	0	0	0.00169004149817	0	0	0.0037049734786	0	0	0.000684984823033	0	0	0	0	0	0.00106511793564	0.000191561126052	0	0	0	0	0	0	0	0	0	0	0	0	0.00136644651597	0	0	0	0	0	0.000172544794416	0	0	0	0	0	0	0.00197876073173	0	0	0	0.000513711796776	0	0.0010120169628	0	0	0	0	0	0	0	0	0	0	0.000350629937055	0	0.00167729322368	0	0	0	0	0	0	0.000180903348223	0	0	0.00638600703503	0.00106651906498	0	0.00020437543975	0	0	0.00088547858619	0.00259473946943	0.0036674727661	0.000205007094091	0.00486150854544	0	0	0.0060829066759	0	0	0.00310399741197	0	0.00336987539332	0	0.00269461584584	0	0	0	0.00139105242493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0079703162184	0.00769972361805	0	0	0
Ochromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0355133297312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115135560706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161374319641	0	0	0	0	0	0	0	0	0	0.0248319450453	0	0	0	0	0	0	0	0	0	0	0	0.2629679896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Odontella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0553151191423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0449284082678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114138014193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100677616897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Odoribacter	0.018662658053	0.187022094578	0.0690489789963	0.0612091758724	0.0175223053112	0.00360840243581	0.00214745131111	0.0243837010721	0.00464876517109	0.026627402447	0.161706496701	0.0150985314322	0.508327636153	0.032404889345	0.00624699300801	0.13707004253	0.00772125955632	0.000946285462267	0.031041468773	0.482469907644	0.0190407812671	0.0854255849705	0.0809088765725	0.355812574002	0.282747644762	0.0129409835832	0.00216372315692	0.0802398789916	0.0640342506468	0.0118193112251	0.0133914142859	0.0825230432852	0.012339385662	0.00377469518716	0.014718759745	0.0312533636538	0.0849721537883	0.0337162384157	0.106578510766	0.0784293969945	0.0792915120295	0.02650101494	0.0480309561014	0.00365722791725	0.0308096747742	0.00315584194888	0.154223966168	0.0145692174198	0.0515069280165	0.00146728480446	0.00990470221995	0.0114571156914	0.000736492494264	0.134216812122	0.181524916183	0.000189459202904	0.000562280806673	0.000124108365812	0.0203099993239	0.0621305407998	0.260234584312	0.00142173294695	0.0975884547895	0.0275124357093	0.187647803436	0.0946787662405	0.00247914028926	0.0168987783165	0.046494911047	0.111383628584	0.235723661023	0.501425699744	0.408946386308	1.08709676942	0.675793510225	0.00540375938552	0.31817490997	0.463418042031	0.45656807986	0.00928247153075	0.0148762552856	0.106140680491	0.0105247267819	0.00611094997878	0.177600811928	0.0805210330384	0.00153182955332	0.0344971434165	0.145028336422	0.00327699889046	0.0201391415131	0.0526888803051	0.113808697233	0.00828133042611	0.00481451610113	0.175343745997	0.0252901795619	0.000317574260417	0.0120602263923	0.332068866307	0.00919711383964	0.128492319081	0.000743977844071	0.0187611130316	0.0754258834969	0.162377179369	0.047437676414	0.012063845056	0.00447967269682	0.651978400873	0.000777536195204	0.0463445775109	0.00198723230856	0.149790301946	1.16810241949	0.0208800715744	0.00426311267169	0.00700072598521	0.0122212035336	0.128676626247	0.384503270317	0.521043153455	1.02133396784	0.039823855069	0.236377165074	0.366316365939	0.00907260474904	0.1339215489	0.280950315878	0.368649684873	0.595449318724	0.0499489370356	0.75537244608	0.0134730769387	0.917583576727	0.0120919778605	0.0298212333743	0.0350231608441	0.460409988796	0.547261123805	0.0292437677634	0.0452963998732	0.0632955178431	0.0286722741948	0.511163392215	1.29592972455	0.0230721433979	0.154082426705	0.0780270740061	0.0654215810088	0.0242705239033	0.00243428188333	0.000374980991048	0.0210356094783	0.0062119457842	0.0240893370662	0.146069101707	0.0248048186786	0.814207046703	0.0365703136141	0.00556143536192	0.206430665285	0.00282341030057	0.0016684748638	0.0352582073081	0.432057486801	0.0321041445062	0.07317365555	0.124990778829	0.324529029935	0.264118542973	0.014924383907	0.00163079875988	0.10628268693	0.056564127973	0.0120936446648	0.0118807060215	0.0782465883876	0.00310832510814	0.00183472425894	0.0023110134731	0.0163460126748	0.0761351756616	0.0129063961517	0.0977379141884	0.0991364333938	0.0902174132658	0.0292310834312	0.0415233770285	0.00296572487596	0.0237868550793	0.000445266835459	0.188888235042	0.0132185400982	0.0313821821678	0.00122013278364	0.00688869563373	0.0116668571575	0.00173871621507	0.147406883883	0.154313310113	0.000111837130517	0	0	0.016555307673	0.0743643172386	0.27475730754	0.0012046502556	0.151985124539	0.0225359301391	0.209180143411	0.105444595911	0.000155207430734	0.0125970662162	0.0642028909873	0.168617254218	0.256515274393	0.712434918103	0.513007861527	1.0414307048	0.0121592003961	0.232976758578	0.539581652031	0.6781756763	0.000363549170531	0.00795698938999	0.104658033381	0.00754969079323	0.195563704257	0.106340808154	0.000371577999254	0.0553534341435	0.153061860847	0.00610489412391	0.0222946210062	0.0619136089015	0.0982301480141	0.00014771016173	0.00193669012353	0.159899595182	0.0191789507594	0.00102908710879	0.0172720956938	0.422353891892	0.0112736709991	0.136650295669	0	0.026295055637	0.0737002815828	0.202826428995	0.0638322117389	0.0162456077891	0.00443327851488	0.673716961306	0.000353601295098	0.0464326489805	0.00691746615667	0.160797848543	1.18069315994	0.0185098106294	0.00240258942794	0.00372060229073	0.0140128390673	0.124774172509	0.388531702005	0.724327121855	1.19452483433	0.0609215471145	0.228230189499	0.408657046189	0.00801042495568	0.133073649668	0.242513326369	0.486832621603	0.665412925581	0.0437081939091	0.892871278462	0.0100453797996	1.12957613443	0.0109056160014	0.0398180475181	0.0259445656778	0.436927459768	0.682791440884	0.0108915004099	0.0557442599654	0.0598407025252	0.0769179502082	0.532704783771	1.36592036035	0.018778516452	0.520506235029	1.55718755488	0.0311609161634	1.38252235233	0.65958500679	0.167895386327	0.00516379492613	0.331579321651	0.817513504447	0.627551478614	1.64198763752	0.0167024755761	1.51050332861	0.677064003188	0.14542422125	0.00145333080487	0.271859806166	1.06007107833
Oedogonium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020940481736	0	0	0	0	0	0	0	0	0	0.0093748318964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120554350329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102589400528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00654623746114	0	0	0	0	0	0	0	0.0211110122389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00573831463877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00460552138957	0	0	0	0.00788329150165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00359908170603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oenococcus	0	0	0.00444902853724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260949784903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093473904872	0	0	0	0	0	0	0	0	0	0	0	0.000718740304801	0	0	0	0	0	0	0	0.00106642587536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000409542832645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00337581058212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000722623448288	0	0	0	0	0	0	0	0	0.00812779341299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000460204763155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00286146907032	0.00585328003501	0	0	0	0	0	0	0	0	0	0	0	0	0.0015173766242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397293994989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000480107314035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316501636689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000448145640723	0	0
Oligotropha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230508964557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olsenella	0.0310716626693	0.0174060627395	0.0182000202428	0.0094068760256	0.0691328378582	0.00944062195797	0.00919366734414	0.00901562844881	0.0258729780833	0.0625146047164	0.138459552528	0.023085651524	0.0934249591544	0.0163598813703	0.00468030901605	0.0372777660987	0.018180938636	0.0310594820437	0.0410168884675	0.106156310036	0.0566092930839	0.0342303219673	0.0437541520208	0.0549121815359	0.05118579101	0.0174416636615	0.00308777678708	0.00326129358953	0.0156247532435	0.00128646174312	0.0195654488727	0.0238513152036	0.00552844579699	0.0250483455108	0.00450099613811	0.0498716108914	0.00450970335074	0.0581393373164	0.00337988044659	0.120303297579	0.0406194775491	0.218295339198	0.0571194728389	0.00782866105017	0.0121964513084	0.0135107887748	0.0445912591901	0.00868494910848	0.181804637447	0.0743993448456	0.0657993189845	0.0238797012916	0.000525511875301	0.123130487248	0.0120924953677	0.00223055974022	0.00150452267061	0.00504766032552	0.0103254499734	0.162232943688	0.0506416434475	0.0289119308873	0.0104448909426	0.0185978248846	0.0181481401451	0.00793744152857	0.00689890110691	0.0155920345291	0.0209939751912	0.032512876908	0.0144685305356	0.0360790491336	0.007130373905	0.0154660058803	0.0397039118715	0.0129553601179	0.367088195317	0.0738376317067	0.013031060043	0.00527164749581	0.207769753032	0.0144081036105	0.0286735618739	0.00757326714989	0.0273112247141	0.00861816503278	0.00614818858246	0.0169877192434	0.0336051543223	0.0297595153438	0.00685838374037	0.00728672318549	0.0472571711877	0.0122725478624	0.0326947436757	0.0414949598647	0.0328683775453	0.0149555861939	0.0227181831541	0.0618110018905	0.0191825357245	0.0171371104084	0.000530852921197	0.0796617053473	0.0583481862556	0.10854799727	0.0285785545424	0.0180166488355	0.293316281128	0.0159045559132	0.0485448180169	0.0155615983645	0.00744427061053	0.0227157167104	0.0345984552292	0.0169119528293	0.0201724182615	0.0399620055287	0.0650827291236	0.0939017556551	0.0337004053501	0.100983923581	0.0515933263493	0.0185319419457	0.0209953897518	0.0633064499665	0.0114240089246	0.00540891377125	0.0284978151068	0.0238768959657	0.119340107115	0.0124496682841	0.08172310699	0.00171329493282	0.0214051697286	0.00488378951025	0.00862639510358	0.00655992472135	0.00288173535793	0.146433375946	0.00665948947259	0.0104420034727	0.0207606208538	0.00613758620704	0.0105312436332	0.00804368772331	0.020063965863	0.0150492227786	0.00899363945055	0.00318275949754	0.0540526070045	0.00455947022493	0.00588635082846	0.00341127422181	0.0128683445778	0.030332722437	0.0814993727108	0.0223841086165	0.0665861079265	0.0138888134404	0.00807826187264	0.0255380367636	0.0106655140493	0.0167862230718	0.0201696979983	0.0643836293153	0.0438103532167	0.0203626158414	0.0234876725094	0.0278858907961	0.0296044128076	0.0139768702457	0.00116362912211	0.00283598089684	0.0175762968991	0.000605559119653	0.0127159179827	0.00839086753755	0.0042341599055	0.0113894896734	0	0.0606498015594	0.00329908776497	0.0386783991569	0.00223591490258	0.0667552484588	0.0205446137703	0.131599944251	0.0330144022663	0.00257904962033	0.00328504098625	0.00794281718868	0.0330878971162	0.00716344385146	0.0881694060377	0.0536292863403	0.0495627425574	0.0142708977984	0.00162832925524	0.109123950558	0.00975123330448	0.00131669191557	0.000594137200565	0.00173784550343	0.00966498734851	0.109313225731	0.0335496220532	0.0232080659823	0.00945753822106	0.0167614968999	0.0154403777967	0.00621233043094	0.004319080773	0.00614398702702	0.0124595570944	0.0257815747795	0.0137136994045	0.0390234898962	0.00652147829481	0.0101044137044	0.0110496145522	0.18930623876	0.0588320044594	0.00346675262515	0.0015564265042	0.156231240692	0.00695084114158	0.00772910981977	0.0237477773643	0.0105061432615	0.00583293157778	0.0127376261462	0.0325425366924	0.0261362692863	0.00464568543318	0.00678314684732	0.0143218928735	0.00505901328992	0.0146318058821	0.0140904711534	0.0123815027831	0.0102800300185	0.00770263399587	0.0492814511547	0.0144794501803	0.0166200900252	0.000431637202787	0.0668987078746	0.0403702793022	0.0482411329791	0.0132917523813	0.00882758718606	0.237246868525	0.00968975366891	0.0348182663065	0.0118542963246	0.00535591369854	0.014030047391	0.0138297753533	0.0155959311771	0.0135921673833	0.0267038971955	0.0479100850937	0.0605061783122	0.0114540438676	0.0493721127087	0.0324698352268	0.0082799140701	0.0174145768186	0.0560066899962	0.00923306106435	0.00157255671856	0.0231551693567	0.0112984273833	0.0443791765965	0.00519787486545	0.0405668891794	0.00165408747472	0.0165350149673	0.0035703442477	0.00471510007239	0.00274935296964	0.0143890276521	0.0594980757903	0.00799348892964	0.0111868262991	0.00972873349219	0.00214878358974	0.00153335864212	0.00366115353122	0.0168097745766	0.0557097750092	0.0337550910546	0.0193087771591	0.0134519407192	0.0250499714169	0.0837231220745	0.00236863242113	0.0306379252915	0.0313544309517	0.0379772980238	0.00830342139065	0.00385035694793	0.00745209910379	0.0139499175674	0.0893167223663	0.00272212457283	0.0123162544879	0.023352418352
Oltmannsiellopsis	0	0	0	0.00660636806912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00782328610544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00392633427064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00409613709289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Opitutus	0	0	0.000189950994067	0	0.000253302905099	0	0	0	0	0.000633266059092	0	0.000397553681551	0.00283915363328	0	0	0	0	0	0	0	0	0	0.00188370514483	0.000350234220223	0.00185570720255	0.000176682131496	0	0	0.000244609954087	0	0	0	0	0	0.000344492495887	0	0	0	0	0	0	0	0	0	0	0	0.000269437797798	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000520650900264	0	0.000239826014487	0	0	0	0	0	0	0	0	0	0.000188908974898	0	0.000594550983327	0	0	0	0	0	0	0.000381721929249	0	0	0.000940642972233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000869312777157	0	0	0	0	0	0.000209423802448	0	0	0.000912964596231	0	0	0	0	0	0	0	0.000215055691676	0	0.00107804303251	0	0	0	0	0	0	0	0.000206990869123	0.000338452094519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000362713148755	0	0.000531565844103	0	0.000295005296576	0	0.000180743654869	0	0	0	0	0.00034823608837	0	0.000358579109322	0.000573333447375	0.000144955548632	0	0	0	0	0	0	0	0	0.000351718964915	0	0.00149213282582	0	0	0	0	0	0	0	0	0	0	0.000200853629715	0	0	0	0.000484033529339	0	0	0	0	0	0	0.000227920191893	0.000123360325039	0	0	0	0	0	0.0013584600842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177591868423	0.00018892883938	0	0	0.000217507770137	0	0	0.00165409784667	0	0	0	0	0	0.000190212105417	0	0	0.000102024313691	0.000254731331821	0	0	0	0.000224213304595	0	0	0	0	0	0	0	0.000474948380818	0	0	0	0	0	0.000183115822846	0	0.000148566687007	0	0	0	0	0	0	0	0	0	0.000143487061405	0	0	0	0	0	0.000162104414105	0	0	0	0.000257258603309	0	0	0	0	0	0	0	0	0	0	0	0	0.000214051378549	0	0	0	0	0	0	0	0	0	0.00156865769658	0.000703307417597	0	0.00175869991252	0	0	0	0	0	0	0.000226192139583	0	0.000265119890025	0.000229798641793
